masse_A
t;x;y
2,315453333E1;-2,493630788E-2;1,476059908E-2
2,317120000E1;-2,493722176E-2;1,476009471E-2
2,318786667E1;-2,494750183E-2;1,475385442E-2
2,320453333E1;-2,494316988E-2;1,475656606E-2
2,322120000E1;-2,493820480E-2;1,475997958E-2
2,323785556E1;-2,493990770E-2;1,475887540E-2
2,325451111E1;-2,493565943E-2;1,476090319E-2
2,327117778E1;-2,494470171E-2;1,475568649E-2
2,328784444E1;-2,495133869E-2;1,475198081E-2
2,330450000E1;-2,494651033E-2;1,475462617E-2
2,332116667E1;-2,493816835E-2;1,476057141E-2
2,333783333E1;-2,493909854E-2;1,475896434E-2
2,335448889E1;-2,493909043E-2;1,475931263E-2
2,337116667E1;-2,494018512E-2;1,475836370E-2
2,338781111E1;-2,493954668E-2;1,475870923E-2
2,340450000E1;-2,493997398E-2;1,475896417E-2
2,342113333E1;-2,493910245E-2;1,475912141E-2
2,343781111E1;-2,494055249E-2;1,475816176E-2
2,345447778E1;-2,494407249E-2;1,475560020E-2
2,347113333E1;-2,490449426E-2;1,470191172E-2
2,348778889E1;-2,494228580E-2;1,465501753E-2
2,350445556E1;-2,493778338E-2;1,465753356E-2
2,352111111E1;-2,493861849E-2;1,465617463E-2
2,353777778E1;-2,493837162E-2;1,465518712E-2
2,355443333E1;-2,493668444E-2;1,465662163E-2
2,357111111E1;-2,493905417E-2;1,465514485E-2
2,358780000E1;-2,493857791E-2;1,465547667E-2
2,360443333E1;-2,493472835E-2;1,465866899E-2
2,362110000E1;-2,493850233E-2;1,465526460E-2
2,363776667E1;-2,493907870E-2;1,465437128E-2
2,365442222E1;-2,493908737E-2;1,465444384E-2
2,367107778E1;-2,493910837E-2;1,465436606E-2
2,368774444E1;-2,493792484E-2;1,465590979E-2
2,370440000E1;-2,493826648E-2;1,465515691E-2
2,372107778E1;-2,493852503E-2;1,465507058E-2
2,373772222E1;-2,494268896E-2;1,465533615E-2
2,375438889E1;-2,495362617E-2;1,457181664E-2
2,377106667E1;-2,495481605E-2;1,454367452E-2
2,378771111E1;-2,493871576E-2;1,455511885E-2
2,380437778E1;-2,493751558E-2;1,455810648E-2
2,382105556E1;-2,493822868E-2;1,455521915E-2
2,383772222E1;-2,493917177E-2;1,455504544E-2
2,385436667E1;-2,494185172E-2;1,455522658E-2
2,387104444E1;-2,493972626E-2;1,455219763E-2
2,388768889E1;-2,493850708E-2;1,455215270E-2
2,390436667E1;-2,493945913E-2;1,455198340E-2
2,392102222E1;-2,493977854E-2;1,454749610E-2
2,393767778E1;-2,493817475E-2;1,454837160E-2
2,395434444E1;-2,493927281E-2;1,454888982E-2
2,397102222E1;-2,494049626E-2;1,454168523E-2
2,398766667E1;-2,493708932E-2;1,444338075E-2
2,400434444E1;-2,501351485E-2;1,443087621E-2
2,402098889E1;-2,502924075E-2;1,444827097E-2
2,403766667E1;-2,494570987E-2;1,452154728E-2
2,405434444E1;-2,494289975E-2;1,453740901E-2
2,407097778E1;-2,502398426E-2;1,448034330E-2
2,408765556E1;-2,502275586E-2;1,443997183E-2
2,410432222E1;-2,498465536E-2;1,443688937E-2
2,412102222E1;-2,502537812E-2;1,452336388E-2
2,413763333E1;-2,503292775E-2;1,453422445E-2
2,415431111E1;-2,502556294E-2;1,452343096E-2
2,417101111E1;-2,503704347E-2;1,447045855E-2
2,418762222E1;-2,504234481E-2;1,445729467E-2
2,420427778E1;-2,503772494E-2;1,447958107E-2
2,422100000E1;-2,503776510E-2;1,446052608E-2
2,423761111E1;-2,505072916E-2;1,444222382E-2
2,425426667E1;-2,505032160E-2;1,444212156E-2
2,427094444E1;-2,525758203E-2;1,430361824E-2
2,428760000E1;-2,517473308E-2;1,413657734E-2
2,430426667E1;-2,526923176E-2;1,411430706E-2
2,432092222E1;-2,515723180E-2;1,417022180E-2
2,433758889E1;-2,516775506E-2;1,419069122E-2
2,435424444E1;-2,522870374E-2;1,414526253E-2
2,437091111E1;-2,523010803E-2;1,414399051E-2
2,438756667E1;-2,521306437E-2;1,415567282E-2
2,440424444E1;-2,525281418E-2;1,414049806E-2
2,442090000E1;-2,523815907E-2;1,414795660E-2
2,443772222E1;-2,523832016E-2;1,414568497E-2
2,445422222E1;-2,526131609E-2;1,412695272E-2
2,447087778E1;-2,525746924E-2;1,412790511E-2
2,448756667E1;-2,525080630E-2;1,413338221E-2
2,450421111E1;-2,526407366E-2;1,412916841E-2
2,452086667E1;-2,525515388E-2;1,413201393E-2
2,453754444E1;-2,525279610E-2;1,413055271E-2
2,455418889E1;-2,525934147E-2;1,412953332E-2
2,457087778E1;-2,525748912E-2;1,412620481E-2
2,458752222E1;-2,525489967E-2;1,412890210E-2
2,460418889E1;-2,525561692E-2;1,412938064E-2
2,462085556E1;-2,525414954E-2;1,412995571E-2
2,463751111E1;-2,525434272E-2;1,413057873E-2
2,465416667E1;-2,525315266E-2;1,412959863E-2
2,467083333E1;-2,525451274E-2;1,413034346E-2
2,468750000E1;-2,525614762E-2;1,412263430E-2
2,470415556E1;-2,525491238E-2;1,412789166E-2
2,472084444E1;-2,525620954E-2;1,413079690E-2
2,473751111E1;-2,525538971E-2;1,413019454E-2
2,475414444E1;-2,525527943E-2;1,413020600E-2
2,477081111E1;-2,525511956E-2;1,412918791E-2
2,478746667E1;-2,525385578E-2;1,412850012E-2
2,480414444E1;-2,525348445E-2;1,412895651E-2
2,482081111E1;-2,525471506E-2;1,412907391E-2
2,483746667E1;-2,525443657E-2;1,412915231E-2
2,485412222E1;-2,525472937E-2;1,412935420E-2
2,487080000E1;-2,525438500E-2;1,412912686E-2
2,488744444E1;-2,525530963E-2;1,412850978E-2
2,490412222E1;-2,525972369E-2;1,412131654E-2
2,492077778E1;-2,526039924E-2;1,412506147E-2
2,493743333E1;-2,525585644E-2;1,413007925E-2
2,495411111E1;-2,525579445E-2;1,412836833E-2
2,497076667E1;-2,525917712E-2;1,412247085E-2
2,498756667E1;-2,526195434E-2;1,410968654E-2
2,500408889E1;-2,527253779E-2;1,410276733E-2
2,502074444E1;-2,526206936E-2;1,411558023E-2
2,503742222E1;-2,525737231E-2;1,413005548E-2
2,505407778E1;-2,525807969E-2;1,412011903E-2
2,507075556E1;-2,525645512E-2;1,412417128E-2
2,508741111E1;-2,525589491E-2;1,412119296E-2
2,510405556E1;-2,525529936E-2;1,412443361E-2
2,512072222E1;-2,525600750E-2;1,412305988E-2
2,513740000E1;-2,525612716E-2;1,412325417E-2
2,515405556E1;-2,525978692E-2;1,411703871E-2
2,517072222E1;-2,526274398E-2;1,412158331E-2
2,518737778E1;-2,525962228E-2;1,412286822E-2
2,520403333E1;-2,525786314E-2;1,412440698E-2
2,522071111E1;-2,525520231E-2;1,412613558E-2
2,523736667E1;-2,526026625E-2;1,411859225E-2
2,525404444E1;-2,525773808E-2;1,412309551E-2
2,527068889E1;-2,525888164E-2;1,412234327E-2
2,528734444E1;-2,532277738E-2;1,412622299E-2
2,530403333E1;-2,535818389E-2;1,408302366E-2
2,532066667E1;-2,535224221E-2;1,403005568E-2
2,533734444E1;-2,533806961E-2;1,406142850E-2
2,535401111E1;-2,535266124E-2;1,410703640E-2
2,537065556E1;-2,537987382E-2;1,408388613E-2
2,538733333E1;-2,537883284E-2;1,403454654E-2
2,540400000E1;-2,539087324E-2;1,391020762E-2
2,542065556E1;-2,545779824E-2;1,391729009E-2
2,543731111E1;-2,543578505E-2;1,393664924E-2
2,545397778E1;-2,537227700E-2;1,393503369E-2
2,547063333E1;-2,545556981E-2;1,392900023E-2
2,548731111E1;-2,546194112E-2;1,391382339E-2
2,550396667E1;-2,543737039E-2;1,392940471E-2
2,552063333E1;-2,546351221E-2;1,392098967E-2
2,553728889E1;-2,546388213E-2;1,392219771E-2
2,555395556E1;-2,545554767E-2;1,392713091E-2
2,557062222E1;-2,546819025E-2;1,391539551E-2
2,558728889E1;-2,547083260E-2;1,391013132E-2
2,560394444E1;-2,546621477E-2;1,391594049E-2
2,562064444E1;-2,546706708E-2;1,391758672E-2
2,563727778E1;-2,546626762E-2;1,391538821E-2
2,565392222E1;-2,546540385E-2;1,391678119E-2
2,567058889E1;-2,546500299E-2;1,391739017E-2
2,568728889E1;-2,547463854E-2;1,391223425E-2
2,570392222E1;-2,546924483E-2;1,391554567E-2
2,572058889E1;-2,546719652E-2;1,391669622E-2
2,573724444E1;-2,547285067E-2;1,391780661E-2
2,575393333E1;-2,546785157E-2;1,391833273E-2
2,577056667E1;-2,546586880E-2;1,391900512E-2
2,578726667E1;-2,546649742E-2;1,391732951E-2
2,580390000E1;-2,546705141E-2;1,391799951E-2
2,582054444E1;-2,546550669E-2;1,391791328E-2
2,583722222E1;-2,546898566E-2;1,391816438E-2
2,585388889E1;-2,546731629E-2;1,391812956E-2
2,587055556E1;-2,546768064E-2;1,391794817E-2
2,588725556E1;-2,548053401E-2;1,390388469E-2
2,590388889E1;-2,576391267E-2;1,355699034E-2
2,592054444E1;-2,564124171E-2;1,342317577E-2
2,593720000E1;-2,557913095E-2;1,349883385E-2
2,595386667E1;-2,548244587E-2;1,351495851E-2
2,597052222E1;-2,556047691E-2;1,359500353E-2
2,598718889E1;-2,566781170E-2;1,349517661E-2
2,600384444E1;-2,568971735E-2;1,339281049E-2
2,602051111E1;-2,566680635E-2;1,341461817E-2
2,603718889E1;-2,566998767E-2;1,348498663E-2
2,605384444E1;-2,565391259E-2;1,351226243E-2
2,607051111E1;-2,558351263E-2;1,349794923E-2
2,608717778E1;-2,567186832E-2;1,348191460E-2
2,610383333E1;-2,568629215E-2;1,341770059E-2
2,612054444E1;-2,567316687E-2;1,343219692E-2
2,613714444E1;-2,567344703E-2;1,347325731E-2
2,615381111E1;-2,567369868E-2;1,348953226E-2
2,617047778E1;-2,567169755E-2;1,350051283E-2
2,618713333E1;-2,568853112E-2;1,347791129E-2
2,620380000E1;-2,569949035E-2;1,345606889E-2
2,622045556E1;-2,568007060E-2;1,349448040E-2
2,623712222E1;-2,566806734E-2;1,350265298E-2
2,625380000E1;-2,567215854E-2;1,350147085E-2
2,627044444E1;-2,567707623E-2;1,349906982E-2
2,628711111E1;-2,567735566E-2;1,349635028E-2
2,630377778E1;-2,567821052E-2;1,349095878E-2
2,632043333E1;-2,567475627E-2;1,349860204E-2
2,633708889E1;-2,567457294E-2;1,349847065E-2
2,635376667E1;-2,567683254E-2;1,349695458E-2
2,637041111E1;-2,568220317E-2;1,349198957E-2
2,638710000E1;-2,568294625E-2;1,349322628E-2
2,640374444E1;-2,567807771E-2;1,349497424E-2
2,642041111E1;-2,567475314E-2;1,349799864E-2
2,643707778E1;-2,567448389E-2;1,349857212E-2
2,645375556E1;-2,567721888E-2;1,349682916E-2
2,647040000E1;-2,567658118E-2;1,349697441E-2
2,648705556E1;-2,567599371E-2;1,349947343E-2
2,650373333E1;-2,567546688E-2;1,349886883E-2
2,652037778E1;-2,567513134E-2;1,349892274E-2
2,653704444E1;-2,567906232E-2;1,349769838E-2
2,655370000E1;-2,567673076E-2;1,349730353E-2
2,657036667E1;-2,567745895E-2;1,349539307E-2
2,658705556E1;-2,567673959E-2;1,349696081E-2
2,660370000E1;-2,568025901E-2;1,349935263E-2
2,662038889E1;-2,567919287E-2;1,349615658E-2
2,663701111E1;-2,567722086E-2;1,349660415E-2
2,665367778E1;-2,567649452E-2;1,349832866E-2
2,667035556E1;-2,567678578E-2;1,349792153E-2
2,668701111E1;-2,567589666E-2;1,349799522E-2
2,670367778E1;-2,568150020E-2;1,349476726E-2
2,672033333E1;-2,567806353E-2;1,349577339E-2
2,673698889E1;-2,567790375E-2;1,349460626E-2
2,675365556E1;-2,567558381E-2;1,349635397E-2
2,677033333E1;-2,567530547E-2;1,349712473E-2
2,678697778E1;-2,567588454E-2;1,349667329E-2
2,680366667E1;-2,567498470E-2;1,349726229E-2
2,682032222E1;-2,567590512E-2;1,349680417E-2
2,683696667E1;-2,567539594E-2;1,349671528E-2
2,685363333E1;-2,568503385E-2;1,349059044E-2
2,687028889E1;-2,568439226E-2;1,345315064E-2
2,688696667E1;-2,567034068E-2;1,337559274E-2
2,690362222E1;-2,567978139E-2;1,327965575E-2
2,692030000E1;-2,577252490E-2;1,328857266E-2
2,693694444E1;-2,578835914E-2;1,328034077E-2
2,695362222E1;-2,567625598E-2;1,329266466E-2
2,697030000E1;-2,567615886E-2;1,329056085E-2
2,698694444E1;-2,570717993E-2;1,327761701E-2
2,700360000E1;-2,568492288E-2;1,328173276E-2
2,702025556E1;-2,571196379E-2;1,326286847E-2
2,703691111E1;-2,571927311E-2;1,324957602E-2
2,705357778E1;-2,566676949E-2;1,329041444E-2
2,707025556E1;-2,566300446E-2;1,329648927E-2
2,708691111E1;-2,567087239E-2;1,328814244E-2
2,710356667E1;-2,567567167E-2;1,328476044E-2
2,712023333E1;-2,568335711E-2;1,327915964E-2
2,713690000E1;-2,567752300E-2;1,328263148E-2
2,715356667E1;-2,566760115E-2;1,328847437E-2
2,717024444E1;-2,566768216E-2;1,328976197E-2
2,718687778E1;-2,567010688E-2;1,328885125E-2
2,720355556E1;-2,567082233E-2;1,328822785E-2
2,722021111E1;-2,567844922E-2;1,328345782E-2
2,723687778E1;-2,567644886E-2;1,328365883E-2
2,725353333E1;-2,567379110E-2;1,328497669E-2
2,727020000E1;-2,567065487E-2;1,328811652E-2
2,728686667E1;-2,567176637E-2;1,328630681E-2
2,730352222E1;-2,567121827E-2;1,328691063E-2
2,732018889E1;-2,567593544E-2;1,328080977E-2
2,733687778E1;-2,567928201E-2;1,327975114E-2
2,735351111E1;-2,567214672E-2;1,328602781E-2
2,737017778E1;-2,566917282E-2;1,328788656E-2
2,738684444E1;-2,566994062E-2;1,328832403E-2
2,740350000E1;-2,567163159E-2;1,328697881E-2
2,742016667E1;-2,567217793E-2;1,328752012E-2
2,743682222E1;-2,567223367E-2;1,328770558E-2
2,745347778E1;-2,567211809E-2;1,328771559E-2
2,747014444E1;-2,567176845E-2;1,328762720E-2
2,748681111E1;-2,567204707E-2;1,328706301E-2
2,750347778E1;-2,567854706E-2;1,328328573E-2
2,752013333E1;-2,567340292E-2;1,328639064E-2
2,753680000E1;-2,567421949E-2;1,328563214E-2
2,755346667E1;-2,567370291E-2;1,328637423E-2
2,757013333E1;-2,567391517E-2;1,328570507E-2
2,758678889E1;-2,567303944E-2;1,328699185E-2
2,760345556E1;-2,568180265E-2;1,327970606E-2
2,762012222E1;-2,567324673E-2;1,328559537E-2
2,763677778E1;-2,567529242E-2;1,328815679E-2
2,765344444E1;-2,567893237E-2;1,328319959E-2
2,767013333E1;-2,568086825E-2;1,328339005E-2
2,768678889E1;-2,568053517E-2;1,328475744E-2
2,770343333E1;-2,568101675E-2;1,328400884E-2
2,772008889E1;-2,567793415E-2;1,328608042E-2
2,773675556E1;-2,568112280E-2;1,328382214E-2
2,775341111E1;-2,568004158E-2;1,328424299E-2
2,777007778E1;-2,567919986E-2;1,328525514E-2
2,778675556E1;-2,567789446E-2;1,328615762E-2
2,780341111E1;-2,567796511E-2;1,328593578E-2
2,782006667E1;-2,567681775E-2;1,328684712E-2
2,783673333E1;-2,567726523E-2;1,328741925E-2
2,785338889E1;-2,567843106E-2;1,328605778E-2
2,787010000E1;-2,567856712E-2;1,328632564E-2
2,788672222E1;-2,567946163E-2;1,327837530E-2
2,790340000E1;-2,567797474E-2;1,328299382E-2
2,792004444E1;-2,567706653E-2;1,328937713E-2
2,793670000E1;-2,568505452E-2;1,328583230E-2
2,795335556E1;-2,568066655E-2;1,328691403E-2
2,797003333E1;-2,568107805E-2;1,328078271E-2
2,798671111E1;-2,568206945E-2;1,328260252E-2
2,800335556E1;-2,568336908E-2;1,328057836E-2
2,802002222E1;-2,568105666E-2;1,328405381E-2
2,803667778E1;-2,567999587E-2;1,328468855E-2
2,805334444E1;-2,568668568E-2;1,328286281E-2
2,807002222E1;-2,568318894E-2;1,328483796E-2
2,808666667E1;-2,568125199E-2;1,328490398E-2
2,810333333E1;-2,567961061E-2;1,328512990E-2
2,811998889E1;-2,567919814E-2;1,328360735E-2
2,813664444E1;-2,568345995E-2;1,328144221E-2
2,815332222E1;-2,567830418E-2;1,328484855E-2
2,816998889E1;-2,568211321E-2;1,328172534E-2
2,818664444E1;-2,567846100E-2;1,328437616E-2
2,820332222E1;-2,567797025E-2;1,328496438E-2
2,821996667E1;-2,568664881E-2;1,327892600E-2
2,823663333E1;-2,568263283E-2;1,327927873E-2
2,825328889E1;-2,568026459E-2;1,328276571E-2
2,826996667E1;-2,568007055E-2;1,328535641E-2
2,828662222E1;-2,568115561E-2;1,328503485E-2
2,830328889E1;-2,568040293E-2;1,328130575E-2
2,831994444E1;-2,568517689E-2;1,325801841E-2
2,833661111E1;-2,567723523E-2;1,320084175E-2
2,835325556E1;-2,567744733E-2;1,319227698E-2
2,836995556E1;-2,568683399E-2;1,318422297E-2
2,838660000E1;-2,568298544E-2;1,318283902E-2
2,840326667E1;-2,568039692E-2;1,318172454E-2
2,841991111E1;-2,567957772E-2;1,318180525E-2
2,843657778E1;-2,568040835E-2;1,318164444E-2
2,845324444E1;-2,568093004E-2;1,317938501E-2
2,846991111E1;-2,568018428E-2;1,317908087E-2
2,848657778E1;-2,568620732E-2;1,317551404E-2
2,850323333E1;-2,568436778E-2;1,317128898E-2
2,851988889E1;-2,568318387E-2;1,317790752E-2
2,853656667E1;-2,567959633E-2;1,317864942E-2
2,855321111E1;-2,567962151E-2;1,317864716E-2
2,856987778E1;-2,567992178E-2;1,317808989E-2
2,858654444E1;-2,567880624E-2;1,317847821E-2
2,860323333E1;-2,568287284E-2;1,317659152E-2
2,861987778E1;-2,568020394E-2;1,317991061E-2
2,863652222E1;-2,568134625E-2;1,317903185E-2
2,865318889E1;-2,567988410E-2;1,317907338E-2
2,866985556E1;-2,567921487E-2;1,317921679E-2
2,868656667E1;-2,567959230E-2;1,317832537E-2
2,870317778E1;-2,568944405E-2;1,317071359E-2
2,871984444E1;-2,568324613E-2;1,317554818E-2
2,873651111E1;-2,568173795E-2;1,317717204E-2
2,875316667E1;-2,568071408E-2;1,317730422E-2
2,876984444E1;-2,568115283E-2;1,317340210E-2
2,878648889E1;-2,568868992E-2;1,317539252E-2
2,880315556E1;-2,568125648E-2;1,317863807E-2
2,881981111E1;-2,568083063E-2;1,317812941E-2
2,883647778E1;-2,568016518E-2;1,317860369E-2
2,885314444E1;-2,568024720E-2;1,317796445E-2
2,886981111E1;-2,568269791E-2;1,317693112E-2
2,888646667E1;-2,568666901E-2;1,317597912E-2
2,890313333E1;-2,568353646E-2;1,317786801E-2
2,891981111E1;-2,567974069E-2;1,317854640E-2
2,893645556E1;-2,567953606E-2;1,317830633E-2
2,895311111E1;-2,568138195E-2;1,317532447E-2
2,896978889E1;-2,568348924E-2;1,317104240E-2
2,898644444E1;-2,568427965E-2;1,317547155E-2
2,900311111E1;-2,568259033E-2;1,317481527E-2
2,901976667E1;-2,568178477E-2;1,317857030E-2
2,903643333E1;-2,568256256E-2;1,318026765E-2
2,905310000E1;-2,568085200E-2;1,318039764E-2
2,906976667E1;-2,567931891E-2;1,317995925E-2
2,908642222E1;-2,567987274E-2;1,318042779E-2
2,910312222E1;-2,568737644E-2;1,317079000E-2
2,911974444E1;-2,568405206E-2;1,317479795E-2
2,913641111E1;-2,568503722E-2;1,317436337E-2
2,915306667E1;-2,568040231E-2;1,317860227E-2
2,916973333E1;-2,568087867E-2;1,317761681E-2
2,918640000E1;-2,568426874E-2;1,317558202E-2
2,920306667E1;-2,567994753E-2;1,316811758E-2
2,921973333E1;-2,568264151E-2;1,316167839E-2
2,923637778E1;-2,568858813E-2;1,314196353E-2
2,925305556E1;-2,575152028E-2;1,307323564E-2
2,926971111E1;-2,579251727E-2;1,295617283E-2
2,928637778E1;-2,578517896E-2;1,295224746E-2
2,930303333E1;-2,578047980E-2;1,295859622E-2
2,931970000E1;-2,578271553E-2;1,276513592E-2
2,933636667E1;-2,577154126E-2;1,216816381E-2
2,935302222E1;-2,652273159E-2;1,169342999E-2
2,936974444E1;-2,651662453E-2;1,170105268E-2
2,938635556E1;-2,617115543E-2;1,211290431E-2
2,940301111E1;-2,612292584E-2;1,223060232E-2
2,941967778E1;-2,568422257E-2;1,244376509E-2
2,943634444E1;-2,557910096E-2;1,241907283E-2
2,945300000E1;-2,608058447E-2;1,213328839E-2
2,946965556E1;-2,600881491E-2;1,208741530E-2
2,948632222E1;-2,599171744E-2;1,213959919E-2
2,950300000E1;-2,612682173E-2;1,208843775E-2
2,951965556E1;-2,589668025E-2;1,222866872E-2
2,953631111E1;-2,577508699E-2;1,227221547E-2
2,955296667E1;-2,594590915E-2;1,222998333E-2
2,956964444E1;-2,600089509E-2;1,214900335E-2
2,958631111E1;-2,599349592E-2;1,214149855E-2
2,960297778E1;-2,599852196E-2;1,212724119E-2
2,961962222E1;-2,589616853E-2;1,215274384E-2
2,963628889E1;-2,588579332E-2;1,216697758E-2
2,965294444E1;-2,596723501E-2;1,214228474E-2
2,966961111E1;-2,597945598E-2;1,213678808E-2
2,968627778E1;-2,598392373E-2;1,213296274E-2
2,970293333E1;-2,598930381E-2;1,212969619E-2
2,971960000E1;-2,598758895E-2;1,213150516E-2
2,973626667E1;-2,599417739E-2;1,212850397E-2
2,975292222E1;-2,599369181E-2;1,212824596E-2
2,976960000E1;-2,599365429E-2;1,212860127E-2
2,978625556E1;-2,600079231E-2;1,212419437E-2
2,980291111E1;-2,599285783E-2;1,212887293E-2
2,981957778E1;-2,599865523E-2;1,212596994E-2
2,983624444E1;-2,599519607E-2;1,212721964E-2
2,985291111E1;-2,599359284E-2;1,212835789E-2
2,986956667E1;-2,599392029E-2;1,212789679E-2
2,988622222E1;-2,599641596E-2;1,212748664E-2
2,990288889E1;-2,599510222E-2;1,212709431E-2
2,991957778E1;-2,599636315E-2;1,212661690E-2
2,993623333E1;-2,599735971E-2;1,212732319E-2
2,995287778E1;-2,600189984E-2;1,211930398E-2
2,996957778E1;-2,600378553E-2;1,211986326E-2
2,998621111E1;-2,600322256E-2;1,211975363E-2
3,000286667E1;-2,600751799E-2;1,212204633E-2
3,001962222E1;-2,600366169E-2;1,212109515E-2
3,003618889E1;-2,600295827E-2;1,212051788E-2
3,005284444E1;-2,600592918E-2;1,212039835E-2
3,006952222E1;-2,600359346E-2;1,211913779E-2
3,008618889E1;-2,600814656E-2;1,211164275E-2
3,010283333E1;-2,600547661E-2;1,211529660E-2
3,011954444E1;-2,600546235E-2;1,211786383E-2
3,013616667E1;-2,600463772E-2;1,211891677E-2
3,015282222E1;-2,600584899E-2;1,211871577E-2
3,016950000E1;-2,600571579E-2;1,211894248E-2
3,018614444E1;-2,601210466E-2;1,211306441E-2
3,020281111E1;-2,600940631E-2;1,211387626E-2
3,021947778E1;-2,600212382E-2;1,211943861E-2
3,023613333E1;-2,600996723E-2;1,211708835E-2
3,025280000E1;-2,600834628E-2;1,211739367E-2
3,026947778E1;-2,600443334E-2;1,211727229E-2
3,028613333E1;-2,600374793E-2;1,211796623E-2
3,030278889E1;-2,600317485E-2;1,211831294E-2
3,031945556E1;-2,600424932E-2;1,211828400E-2
3,033611111E1;-2,600346151E-2;1,211856259E-2
3,035277778E1;-2,600653583E-2;1,211579403E-2
3,036945556E1;-2,600505990E-2;1,211613030E-2
3,038610000E1;-2,600363983E-2;1,211677035E-2
3,040277778E1;-2,600364749E-2;1,211851954E-2
3,041943333E1;-2,600522576E-2;1,211816110E-2
3,043610000E1;-2,600810982E-2;1,210836305E-2
3,045275556E1;-2,600636260E-2;1,211557615E-2
3,046942222E1;-2,600619618E-2;1,211653464E-2
3,048607778E1;-2,600465795E-2;1,211772485E-2
3,050274444E1;-2,600439398E-2;1,211811170E-2
3,051940000E1;-2,600412491E-2;1,211824279E-2
3,053606667E1;-2,600501902E-2;1,211739876E-2
3,055273333E1;-2,600393655E-2;1,211799393E-2
3,056938889E1;-2,600343861E-2;1,211802425E-2
3,058605556E1;-2,600313178E-2;1,211836386E-2
3,060273333E1;-2,601013174E-2;1,211593271E-2
3,061938889E1;-2,600806836E-2;1,211648085E-2
3,063604444E1;-2,600561498E-2;1,211734999E-2
3,065271111E1;-2,600444734E-2;1,211748741E-2
3,066936667E1;-2,600386500E-2;1,211780427E-2
3,068603333E1;-2,600501177E-2;1,211720337E-2
3,070271111E1;-2,600493714E-2;1,211652954E-2
3,071942222E1;-2,600403122E-2;1,211726238E-2
3,073602222E1;-2,601207625E-2;1,211240601E-2
3,075267778E1;-2,600786132E-2;1,211534926E-2
3,076935556E1;-2,600535998E-2;1,211665361E-2
3,078601111E1;-2,600394261E-2;1,211676156E-2
3,080267778E1;-2,600327960E-2;1,211755320E-2
3,081933333E1;-2,600366269E-2;1,211803117E-2
3,083600000E1;-2,600329374E-2;1,211817403E-2
3,085265556E1;-2,600824852E-2;1,211616568E-2
3,086932222E1;-2,600554824E-2;1,211712929E-2
3,088597778E1;-2,600423072E-2;1,211775177E-2
3,090264444E1;-2,600313656E-2;1,211816064E-2
3,091931111E1;-2,600307734E-2;1,211828215E-2
3,093596667E1;-2,600900841E-2;1,211399367E-2
3,095263333E1;-2,600907425E-2;1,211609434E-2
3,096928889E1;-2,600668527E-2;1,211734333E-2
3,098595556E1;-2,600589427E-2;1,211746546E-2
3,100262222E1;-2,600663459E-2;1,211456878E-2
3,101928889E1;-2,600391463E-2;1,211912262E-2
3,103594444E1;-2,600374529E-2;1,211841617E-2
3,105260000E1;-2,600288936E-2;1,211893438E-2
3,106927778E1;-2,600250433E-2;1,211912285E-2
3,108593333E1;-2,600235518E-2;1,211917593E-2
3,110260000E1;-2,600301700E-2;1,211970151E-2
3,111926667E1;-2,600347390E-2;1,211944906E-2
3,113592222E1;-2,601229756E-2;1,211491788E-2
3,115256667E1;-2,600299441E-2;1,211546868E-2
3,116924444E1;-2,600229708E-2;1,211616928E-2
3,118591111E1;-2,600912003E-2;1,211495875E-2
3,120257778E1;-2,600537471E-2;1,211812163E-2
3,121924444E1;-2,600397870E-2;1,211926870E-2
3,123591111E1;-2,600470440E-2;1,211950732E-2
3,125257778E1;-2,600365542E-2;1,211966976E-2
3,126931111E1;-2,600382394E-2;1,211871059E-2
3,128588889E1;-2,600447017E-2;1,211851184E-2
3,130254444E1;-2,600520947E-2;1,211734056E-2
3,131926667E1;-2,601446377E-2;1,211216207E-2
3,133586667E1;-2,600733740E-2;1,211517329E-2
3,135253333E1;-2,600395388E-2;1,211715692E-2
3,136920000E1;-2,600186080E-2;1,211864563E-2
3,138585556E1;-2,600197772E-2;1,211852839E-2
3,140252222E1;-2,600825808E-2;1,211443848E-2
3,141920000E1;-2,600609906E-2;1,211739752E-2
3,143585556E1;-2,600505118E-2;1,211843353E-2
3,145250000E1;-2,600388510E-2;1,211803658E-2
3,146916667E1;-2,600307512E-2;1,211842863E-2
3,148583333E1;-2,600224769E-2;1,211855102E-2
3,150251111E1;-2,601027560E-2;1,211306471E-2
3,151915556E1;-2,600787760E-2;1,211528018E-2
3,153582222E1;-2,600566831E-2;1,211721458E-2
3,155247778E1;-2,600329958E-2;1,211809178E-2
3,156915556E1;-2,600185160E-2;1,211851801E-2
3,158581111E1;-2,600344236E-2;1,211876219E-2
3,160247778E1;-2,600541829E-2;1,211906029E-2
3,161913333E1;-2,600173096E-2;1,211900667E-2
3,163580000E1;-2,600167586E-2;1,211908170E-2
3,165245556E1;-2,600181898E-2;1,211910984E-2
3,166913333E1;-2,600359725E-2;1,211986782E-2
3,168578889E1;-2,600067284E-2;1,211545466E-2
3,170255556E1;-2,600407950E-2;1,212055729E-2
3,171911111E1;-2,600624912E-2;1,211456488E-2
3,173576667E1;-2,600764142E-2;1,211618003E-2
3,175243333E1;-2,600509510E-2;1,211716892E-2
3,176910000E1;-2,600881299E-2;1,211171098E-2
