masse_A
t;x;y;frame
1,124724444E1;-7,241193426E0;-8,926453330E1;6,750000000E2
1,126388889E1;-7,246939824E0;-8,927464443E1;6,760000000E2
1,128056667E1;-7,299540886E0;-8,930625643E1;6,770000000E2
1,129722222E1;-7,285209262E0;-8,929074851E1;6,780000000E2
1,131387778E1;-7,305561077E0;-8,933008733E1;6,790000000E2
1,133054444E1;-7,343732787E0;-8,931594637E1;6,800000000E2
1,134721111E1;-7,453220618E0;-8,936647997E1;6,810000000E2
1,136388889E1;-7,341827504E0;-8,935509184E1;6,820000000E2
1,138053333E1;-7,305493256E0;-8,930902884E1;6,830000000E2
1,139718889E1;-7,296751075E0;-8,930133384E1;6,840000000E2
1,141395556E1;-7,308751983E0;-8,933454928E1;6,850000000E2
1,143054444E1;-7,286365918E0;-8,931228053E1;6,860000000E2
1,144717778E1;-7,252516062E0;-8,927271960E1;6,870000000E2
1,146384444E1;-7,266813145E0;-8,928083763E1;6,880000000E2
1,148051111E1;-7,275164895E0;-8,928473225E1;6,890000000E2
1,149717778E1;-7,270417204E0;-8,927781917E1;6,900000000E2
1,151383333E1;-7,388571144E0;-8,933278167E1;6,910000000E2
1,153048889E1;-7,308973863E0;-8,931859056E1;6,920000000E2
1,154716667E1;-7,282642341E0;-8,931222860E1;6,930000000E2
1,156382222E1;-7,309296734E0;-8,934989038E1;6,940000000E2
1,158047778E1;-7,276473117E0;-8,928769309E1;6,950000000E2
1,159714444E1;-7,338780377E0;-8,942246479E1;6,960000000E2
1,161381111E1;-7,303742210E0;-8,933300073E1;6,970000000E2
1,163047778E1;-7,273928001E0;-8,928437565E1;6,980000000E2
1,164714444E1;-7,257289702E0;-8,925865794E1;6,990000000E2
1,166380000E1;-7,250957820E0;-8,926617277E1;7,000000000E2
1,168046667E1;-7,263408117E0;-8,927283056E1;7,010000000E2
1,169712222E1;-7,274468941E0;-8,927296457E1;7,020000000E2
1,171378889E1;-7,259163367E0;-8,926965159E1;7,030000000E2
1,173043333E1;-7,333792687E0;-8,933057501E1;7,040000000E2
1,174712222E1;-7,288901751E0;-8,929116810E1;7,050000000E2
1,176376667E1;-7,279614646E0;-8,928222849E1;7,060000000E2
1,178043333E1;-7,295133312E0;-8,929409957E1;7,070000000E2
1,179710000E1;-7,279500139E0;-8,927238041E1;7,080000000E2
1,181375556E1;-7,252524005E0;-8,926195417E1;7,090000000E2
1,183042222E1;-7,251173500E0;-8,926261753E1;7,100000000E2
1,184708889E1;-7,251032665E0;-8,926381501E1;7,110000000E2
1,186375556E1;-7,264051727E0;-8,927644836E1;7,120000000E2
1,188041111E1;-7,256914974E0;-8,926962997E1;7,130000000E2
1,189707778E1;-7,227660126E0;-8,926147887E1;7,140000000E2
1,191374444E1;-7,234240088E0;-8,924724432E1;7,150000000E2
1,193038889E1;-7,239227474E0;-8,925468616E1;7,160000000E2
1,194705556E1;-7,243069667E0;-8,924507909E1;7,170000000E2
1,196372222E1;-7,242587550E0;-8,924957611E1;7,180000000E2
1,198038889E1;-7,251466281E0;-8,925522895E1;7,190000000E2
1,199704444E1;-7,247407586E0;-8,924514194E1;7,200000000E2
1,201372222E1;-7,248455939E0;-8,924279338E1;7,210000000E2
1,203037778E1;-7,250916118E0;-8,924544609E1;7,220000000E2
1,204704444E1;-7,251767038E0;-8,925208197E1;7,230000000E2
1,206368889E1;-7,237095059E0;-8,923042473E1;7,240000000E2
1,208035556E1;-7,208034490E0;-8,918752870E1;7,250000000E2
1,209703333E1;-7,230580874E0;-8,922158730E1;7,260000000E2
1,211368889E1;-7,236072411E0;-8,922899448E1;7,270000000E2
1,213034444E1;-7,272601389E0;-8,926756164E1;7,280000000E2
1,214702222E1;-6,750000000E0;-9,200000000E1;7,290000000E2
1,216366667E1;-5,750000000E0;-9,100000000E1;7,300000000E2
1,218034444E1;-5,000000000E0;-9,050000000E1;7,310000000E2
1,219700000E1;-6,250000000E0;-8,975000000E1;7,320000000E2
1,221366667E1;-8,500000000E0;-9,375000000E1;7,330000000E2
1,223032222E1;-7,750000000E0;-9,725000000E1;7,340000000E2
1,224698889E1;-6,250000000E0;-9,575000000E1;7,350000000E2
1,226364444E1;-5,250000000E0;-9,225000000E1;7,360000000E2
1,228032222E1;-2,500000000E0;-9,225000000E1;7,370000000E2
1,229697778E1;5,000000000E-1;-9,225000000E1;7,380000000E2
1,231364444E1;2,000000000E0;-9,200000000E1;7,390000000E2
1,233030000E1;-5,000000000E-1;-9,200000000E1;7,400000000E2
1,234696667E1;-1,750000000E0;-9,250000000E1;7,410000000E2
1,236362222E1;-1,750000000E0;-9,375000000E1;7,420000000E2
1,238030000E1;-5,000000000E0;-9,525000000E1;7,430000000E2
1,239695556E1;-4,750000000E0;-9,525000000E1;7,440000000E2
1,241362222E1;-4,500000000E0;-9,400000000E1;7,450000000E2
1,243027778E1;-4,500000000E0;-9,350000000E1;7,460000000E2
1,244694444E1;-4,000000000E0;-9,150000000E1;7,470000000E2
1,246361111E1;-3,750000000E0;-9,075000000E1;7,480000000E2
1,248027778E1;-3,750000000E0;-9,050000000E1;7,490000000E2
1,249692222E1;-3,750000000E0;-9,075000000E1;7,500000000E2
1,251358889E1;-3,750000000E0;-9,100000000E1;7,510000000E2
1,253025556E1;-3,750000000E0;-9,225000000E1;7,520000000E2
1,254693333E1;-3,750000000E0;-9,250000000E1;7,530000000E2
1,256358889E1;-3,750000000E0;-9,350000000E1;7,540000000E2
1,258023333E1;-3,750000000E0;-9,350000000E1;7,550000000E2
1,259691111E1;-3,750000000E0;-9,350000000E1;7,560000000E2
1,261360000E1;-3,750000000E0;-9,350000000E1;7,570000000E2
1,263023333E1;-3,750000000E0;-9,350000000E1;7,580000000E2
1,264690000E1;-3,750000000E0;-9,350000000E1;7,590000000E2
1,266356667E1;-3,750000000E0;-9,350000000E1;7,600000000E2
1,268024444E1;-4,000000000E0;-9,375000000E1;7,610000000E2
1,269687778E1;-4,074668934E0;-9,377433240E1;7,620000000E2
1,271355556E1;-3,989329313E0;-9,375153589E1;7,630000000E2
1,273021111E1;-3,667141926E0;-9,368038222E1;7,640000000E2
1,274686667E1;-3,435901229E0;-9,377444420E1;7,650000000E2
1,276357778E1;-3,395168843E0;-9,378505880E1;7,660000000E2
1,278018889E1;-3,555298284E0;-9,369923698E1;7,670000000E2
1,279685556E1;-3,942054398E0;-9,375771799E1;7,680000000E2
1,281351111E1;-4,051579847E0;-9,376549026E1;7,690000000E2
1,283021111E1;-4,254122867E0;-9,379356692E1;7,700000000E2
1,284684444E1;-4,290777710E0;-9,384455453E1;7,710000000E2
1,286351111E1;-4,130020796E0;-9,380259797E1;7,720000000E2
1,288016667E1;-3,914743436E0;-9,374876296E1;7,730000000E2
1,289683333E1;-3,278758271E0;-9,378648656E1;7,740000000E2
1,291348889E1;-3,029619271E0;-9,373871797E1;7,750000000E2
1,293015556E1;-3,038146656E0;-9,377295527E1;7,760000000E2
1,294682222E1;-3,118366206E0;-9,377551534E1;7,770000000E2
1,296348889E1;-3,516248061E0;-9,372554666E1;7,780000000E2
1,298014444E1;-3,897267525E0;-9,377635795E1;7,790000000E2
1,299682222E1;-4,115129256E0;-9,378219393E1;7,800000000E2
1,301346667E1;-4,227131996E0;-9,379413843E1;7,810000000E2
1,303013333E1;-4,218462737E0;-9,380309213E1;7,820000000E2
1,304681111E1;-3,965133184E0;-9,375186433E1;7,830000000E2
1,306345556E1;-4,017203769E0;-9,375577569E1;7,840000000E2
1,308011111E1;-3,912231242E0;-9,374207964E1;7,850000000E2
1,309677778E1;-3,951823614E0;-9,375230653E1;7,860000000E2
1,311344444E1;-4,146951517E0;-9,380885079E1;7,870000000E2
1,313011111E1;-4,072450044E0;-9,379866042E1;7,880000000E2
1,314676667E1;-3,971480654E0;-9,376800359E1;7,890000000E2
1,316342222E1;-3,988126887E0;-9,377077550E1;7,900000000E2
1,318010000E1;-3,940671049E0;-9,375086247E1;7,910000000E2
1,319675556E1;-3,964854029E0;-9,374721669E1;7,920000000E2
1,321342222E1;-3,976709513E0;-9,374780491E1;7,930000000E2
1,323007778E1;-4,027069893E0;-9,375712727E1;7,940000000E2
1,324674444E1;-4,198861563E0;-9,381240997E1;7,950000000E2
1,326340000E1;-4,555006726E0;-9,373772988E1;7,960000000E2
1,328006667E1;-4,841036853E0;-9,374308339E1;7,970000000E2
1,329676667E1;-4,868007557E0;-9,374950647E1;7,980000000E2
1,331338889E1;-4,771421362E0;-9,373372919E1;7,990000000E2
1,333008889E1;-4,986656263E0;-9,376585024E1;8,000000000E2
1,334672222E1;-4,985739935E0;-9,375272585E1;8,010000000E2
1,336338889E1;-5,002585574E0;-9,375762159E1;8,020000000E2
1,338005556E1;-5,022196936E0;-9,376829732E1;8,030000000E2
1,339671111E1;-5,098697056E0;-9,378304074E1;8,040000000E2
1,341336667E1;-5,074921409E0;-9,378780553E1;8,050000000E2
1,343016667E1;-5,021300836E0;-9,376556761E1;8,060000000E2
1,344670000E1;-5,026371207E0;-9,377288490E1;8,070000000E2
1,346335556E1;-5,101155893E0;-9,378165831E1;8,080000000E2
1,348003333E1;-5,295040670E0;-9,379646344E1;8,090000000E2
1,349668889E1;-5,135298358E0;-9,381093723E1;8,100000000E2
1,351334444E1;-5,245986465E0;-9,380894138E1;8,110000000E2
1,353000000E1;-5,140835290E0;-9,379577866E1;8,120000000E2
1,354667778E1;-5,091319355E0;-9,377996427E1;8,130000000E2
1,356333333E1;-5,052515620E0;-9,376859932E1;8,140000000E2
1,357998889E1;-5,038618888E0;-9,376367994E1;8,150000000E2
1,359666667E1;-4,962643418E0;-9,375117770E1;8,160000000E2
1,361331111E1;-4,984101869E0;-9,375508190E1;8,170000000E2
1,362997778E1;-5,085212006E0;-9,377889152E1;8,180000000E2
1,364664444E1;-5,028404796E0;-9,379660978E1;8,190000000E2
1,366331111E1;-5,045884266E0;-9,378815485E1;8,200000000E2
1,367997778E1;-5,128327814E0;-9,380335543E1;8,210000000E2
1,369663333E1;-5,226160473E0;-9,381518957E1;8,220000000E2
1,371328889E1;-5,144270511E0;-9,382362588E1;8,230000000E2
1,372995556E1;-4,961951606E0;-9,376782078E1;8,240000000E2
1,374662222E1;-5,056616975E0;-9,377593268E1;8,250000000E2
1,376328889E1;-5,063436753E0;-9,380040150E1;8,260000000E2
1,377995556E1;-4,997057758E0;-9,380198696E1;8,270000000E2
1,379661111E1;-5,019990739E0;-9,381855620E1;8,280000000E2
1,381327778E1;-5,022684932E0;-9,379418803E1;8,290000000E2
1,382993333E1;-5,139598155E0;-9,386440164E1;8,300000000E2
1,384660000E1;-5,079154708E0;-9,381934160E1;8,310000000E2
1,386325556E1;-4,977286380E0;-9,378297781E1;8,320000000E2
1,387994444E1;-4,973477777E0;-9,377185411E1;8,330000000E2
1,389657778E1;-4,989666781E0;-9,376667914E1;8,340000000E2
1,391325556E1;-5,026722194E0;-9,376354874E1;8,350000000E2
1,392990000E1;-5,134611873E0;-9,378255354E1;8,360000000E2
1,394657778E1;-5,717953600E0;-9,373925597E1;8,370000000E2
1,396323333E1;-6,237940546E0;-9,380603112E1;8,380000000E2
1,397990000E1;-6,539342924E0;-9,373330597E1;8,390000000E2
1,399655556E1;-6,921905787E0;-9,375711995E1;8,400000000E2
1,401322222E1;-6,981776126E0;-9,375660115E1;8,410000000E2
1,402987778E1;-7,095012029E0;-9,376966225E1;8,420000000E2
1,404656667E1;-6,970036940E0;-9,374875073E1;8,430000000E2
1,406322222E1;-7,068561117E0;-9,375953795E1;8,440000000E2
1,407988889E1;-7,051987403E0;-9,376258576E1;8,450000000E2
1,409654444E1;-7,039744211E0;-9,376094299E1;8,460000000E2
1,411320000E1;-7,042328587E0;-9,376051766E1;8,470000000E2
1,412987778E1;-7,204271104E0;-9,378591246E1;8,480000000E2
1,414653333E1;-7,103426238E0;-9,377233694E1;8,490000000E2
1,416318889E1;-7,047759002E0;-9,375945965E1;8,500000000E2
1,417987778E1;-7,102937098E0;-9,377437092E1;8,510000000E2
1,419655556E1;-7,131837738E0;-9,377477063E1;8,520000000E2
1,421316667E1;-7,151275596E0;-9,377227014E1;8,530000000E2
1,422983333E1;-7,846427017E0;-9,372428406E1;8,540000000E2
1,424651111E1;-7,909737933E0;-9,373073540E1;8,550000000E2
1,426318889E1;-7,904964160E0;-9,373242628E1;8,560000000E2
1,427983333E1;-7,993733217E0;-9,374880789E1;8,570000000E2
1,429651111E1;-7,991303076E0;-9,374845200E1;8,580000000E2
1,431314444E1;-7,878048556E0;-9,373195145E1;8,590000000E2
1,432981111E1;-7,840495646E0;-9,372241992E1;8,600000000E2
1,434646667E1;-7,681541681E0;-9,370693511E1;8,610000000E2
1,436313333E1;-7,485852356E0;-9,379357306E1;8,620000000E2
1,437980000E1;-7,606574823E0;-9,369935296E1;8,630000000E2
1,439645556E1;-7,856282019E0;-9,372455467E1;8,640000000E2
1,441312222E1;-7,889243043E0;-9,373141912E1;8,650000000E2
1,442978889E1;-8,109219519E0;-9,377935564E1;8,660000000E2
1,444645556E1;-8,160259718E0;-9,378668958E1;8,670000000E2
1,446311111E1;-8,168480147E0;-9,377979880E1;8,680000000E2
1,447976667E1;-8,177963492E0;-9,378177335E1;8,690000000E2
1,449645556E1;-8,110037756E0;-9,377171987E1;8,700000000E2
1,451310000E1;-8,265329282E0;-9,378418511E1;8,710000000E2
1,452975556E1;-8,222701810E0;-9,378133047E1;8,720000000E2
1,454646667E1;-8,139749404E0;-9,377234411E1;8,730000000E2
1,456308889E1;-8,344397782E0;-9,379823343E1;8,740000000E2
1,457975556E1;-8,330020736E0;-9,379665783E1;8,750000000E2
1,459641111E1;-8,302182455E0;-9,381470306E1;8,760000000E2
1,461307778E1;-8,216437285E0;-9,379331708E1;8,770000000E2
1,462974444E1;-8,176857562E0;-9,378316864E1;8,780000000E2
1,464640000E1;-8,068419492E0;-9,376714743E1;8,790000000E2
1,466306667E1;-8,034677420E0;-9,375858612E1;8,800000000E2
1,467974444E1;-8,034466439E0;-9,375670812E1;8,810000000E2
1,469640000E1;-8,419626121E0;-9,381022778E1;8,820000000E2
1,471305556E1;-8,410963379E0;-9,381654285E1;8,830000000E2
1,472972222E1;-8,768145414E0;-9,372853687E1;8,840000000E2
1,474638889E1;-9,073642550E0;-9,377089255E1;8,850000000E2
1,476304444E1;-9,010614285E0;-9,375862161E1;8,860000000E2
1,477971111E1;-9,050723009E0;-9,376005582E1;8,870000000E2
1,479636667E1;-9,078753140E0;-9,376713717E1;8,880000000E2
1,481304444E1;-9,047064935E0;-9,376240758E1;8,890000000E2
1,482968889E1;-9,158186199E0;-9,378739171E1;8,900000000E2
1,484635556E1;-9,101139067E0;-9,377522460E1;8,910000000E2
1,486301111E1;-9,278255040E0;-9,380729716E1;8,920000000E2
1,487967778E1;-9,189863191E0;-9,379182591E1;8,930000000E2
1,489633333E1;-9,207715337E0;-9,379590873E1;8,940000000E2
1,491301111E1;-9,221824997E0;-9,380603418E1;8,950000000E2
1,492966667E1;-9,088250128E0;-9,377645659E1;8,960000000E2
1,494634444E1;-9,068767583E0;-9,376896592E1;8,970000000E2
1,496298889E1;-9,004695138E0;-9,374570316E1;8,980000000E2
1,497965556E1;-8,903052740E0;-9,372977391E1;8,990000000E2
1,499631111E1;-8,690497433E0;-9,369904562E1;9,000000000E2
1,501297778E1;-8,617944297E0;-9,369748975E1;9,010000000E2
1,502965556E1;-8,793855942E0;-9,373071197E1;9,020000000E2
1,504630000E1;-8,866761538E0;-9,373135900E1;9,030000000E2
1,506298889E1;-9,086092158E0;-9,376826909E1;9,040000000E2
1,507963333E1;-7,750000000E0;-9,525000000E1;9,050000000E2
1,509628889E1;-6,500000000E0;-9,575000000E1;9,060000000E2
1,511295556E1;-6,500000000E0;-9,600000000E1;9,070000000E2
1,512961111E1;-5,250000000E0;-9,675000000E1;9,080000000E2
1,514627778E1;-5,000000000E0;-9,750000000E1;9,090000000E2
1,516294444E1;-4,250000000E0;-9,825000000E1;9,100000000E2
1,517961111E1;-3,750000000E0;-9,825000000E1;9,110000000E2
1,519626667E1;-3,000000000E0;-9,850000000E1;9,120000000E2
1,521293333E1;-2,500000000E0;-9,850000000E1;9,130000000E2
1,522958889E1;-2,500000000E0;-9,900000000E1;9,140000000E2
1,524626667E1;-2,000000000E0;-9,900000000E1;9,150000000E2
1,526293333E1;-1,750000000E0;-9,925000000E1;9,160000000E2
1,527958889E1;-1,671699702E0;-9,923255316E1;9,170000000E2
1,529624444E1;-1,628177289E0;-9,924624791E1;9,180000000E2
1,531292222E1;-1,692507518E0;-9,924770410E1;9,190000000E2
1,532956667E1;-1,788923894E0;-9,926634469E1;9,200000000E2
1,534623333E1;-1,948246427E0;-9,931180312E1;9,210000000E2
1,536288889E1;-1,850825053E0;-9,929039658E1;9,220000000E2
1,537955556E1;-1,848381281E0;-9,930720748E1;9,230000000E2
1,539622222E1;-1,971217839E0;-9,933362365E1;9,240000000E2
1,541288889E1;-1,843589085E0;-9,929446338E1;9,250000000E2
1,542954444E1;-1,814518876E0;-9,928352033E1;9,260000000E2
1,544621111E1;-1,794289088E0;-9,928009878E1;9,270000000E2
1,546286667E1;-1,753753970E0;-9,926701155E1;9,280000000E2
1,547953333E1;-1,787296704E0;-9,930363550E1;9,290000000E2
1,549620000E1;-1,819185230E0;-9,929611982E1;9,300000000E2
1,551285556E1;-1,793430205E0;-9,928690845E1;9,310000000E2
1,552951111E1;-1,789779727E0;-9,928955556E1;9,320000000E2
1,554618889E1;-1,714071188E0;-9,926041550E1;9,330000000E2
1,556284444E1;-1,765437995E0;-9,927105660E1;9,340000000E2
1,557950000E1;-1,809848668E0;-9,928594318E1;9,350000000E2
1,559616667E1;-1,939273817E0;-9,935437911E1;9,360000000E2
1,561282222E1;-1,853229549E0;-9,931156888E1;9,370000000E2
1,562950000E1;-1,841520126E0;-9,929810612E1;9,380000000E2
1,564615556E1;-1,967506660E0;-9,931843033E1;9,390000000E2
1,566282222E1;-1,850701622E0;-9,929373608E1;9,400000000E2
1,567947778E1;-1,551831337E0;-9,921526692E1;9,410000000E2
1,569616667E1;-1,682957508E0;-9,919721558E1;9,420000000E2
1,571281111E1;-9,236053787E-1;-9,925674332E1;9,430000000E2
1,572947778E1;-1,669824055E0;-9,921282856E1;9,440000000E2
1,574613333E1;-1,810452360E0;-9,926720908E1;9,450000000E2
1,576280000E1;-1,844893230E0;-9,932999450E1;9,460000000E2
1,577945556E1;-1,993340363E0;-9,938340675E1;9,470000000E2
1,579612222E1;-1,876819712E0;-9,935586673E1;9,480000000E2
1,581280000E1;-1,769998738E0;-9,928186725E1;9,490000000E2
1,582944444E1;-1,678406641E0;-9,924635661E1;9,500000000E2
1,584611111E1;-1,728358999E0;-9,925470944E1;9,510000000E2
1,586276667E1;-1,744059074E0;-9,925489421E1;9,520000000E2
1,587943333E1;-1,777042394E0;-9,926285876E1;9,530000000E2
1,589608889E1;-1,781812048E0;-9,929444850E1;9,540000000E2
1,591275556E1;-1,864589593E0;-9,932726190E1;9,550000000E2
1,592941111E1;-1,985849859E0;-9,936060508E1;9,560000000E2
1,594606667E1;-1,869342492E0;-9,931983814E1;9,570000000E2
1,596273333E1;-1,859728259E0;-9,932251426E1;9,580000000E2
1,597940000E1;-1,798970558E0;-9,929106755E1;9,590000000E2
1,599606667E1;-1,776872465E0;-9,926719764E1;9,600000000E2
1,601275556E1;-1,806424723E0;-9,927743266E1;9,610000000E2
1,602938889E1;-1,792303441E0;-9,930361583E1;9,620000000E2
1,604605556E1;-1,822192474E0;-9,930029506E1;9,630000000E2
1,606273333E1;-1,880679570E0;-9,933771723E1;9,640000000E2
1,607938889E1;-1,992803468E0;-9,937070721E1;9,650000000E2
1,609604444E1;-1,928162979E0;-9,934732776E1;9,660000000E2
1,611272222E1;-1,863896179E0;-9,932203927E1;9,670000000E2
1,612936667E1;-1,799611370E0;-9,929820690E1;9,680000000E2
1,614604444E1;-1,853157019E0;-9,931866302E1;9,690000000E2
1,616270000E1;-1,818936786E0;-9,931002422E1;9,700000000E2
1,617936667E1;-1,897812079E0;-9,935823679E1;9,710000000E2
1,619602222E1;-1,833436337E0;-9,936533808E1;9,720000000E2
1,621272222E1;-1,834092821E0;-9,936238131E1;9,730000000E2
1,622934444E1;-1,955740148E0;-9,938658015E1;9,740000000E2
1,624602222E1;-1,852934795E0;-9,932250904E1;9,750000000E2
1,626268889E1;-2,044790326E0;-9,934913978E1;9,760000000E2
1,627933333E1;-2,144079519E0;-9,935133691E1;9,770000000E2
1,629600000E1;-1,971197338E0;-9,932574877E1;9,780000000E2
1,631265556E1;-2,323054482E0;-9,915763681E1;9,790000000E2
1,632931111E1;-2,641147885E0;-9,921181630E1;9,800000000E2
1,634597778E1;-2,716622551E0;-9,923327053E1;9,810000000E2
1,636264444E1;-2,738838901E0;-9,924606612E1;9,820000000E2
1,637933333E1;-2,743472087E0;-9,924374059E1;9,830000000E2
1,639597778E1;-2,774069210E0;-9,926243406E1;9,840000000E2
1,641264444E1;-2,745018331E0;-9,925117818E1;9,850000000E2
1,642930000E1;-2,661362509E0;-9,921820154E1;9,860000000E2
1,644595556E1;-2,654292010E0;-9,922612149E1;9,870000000E2
1,646262222E1;-2,681307172E0;-9,923162172E1;9,880000000E2
1,647928889E1;-2,671610960E0;-9,925120915E1;9,890000000E2
1,649594444E1;-2,661722355E0;-9,925221483E1;9,900000000E2
1,651261111E1;-2,704675929E0;-9,925978777E1;9,910000000E2
1,652926667E1;-2,792718885E0;-9,927700411E1;9,920000000E2
1,654593333E1;-2,881233999E0;-9,935570028E1;9,930000000E2
1,656258889E1;-2,843994993E0;-9,933036999E1;9,940000000E2
1,657926667E1;-3,034836002E0;-9,939524238E1;9,950000000E2
1,659592222E1;-3,132455174E0;-9,948227336E1;9,960000000E2
1,661258889E1;-3,334700952E0;-9,921896449E1;9,970000000E2
1,662924444E1;-3,618512517E0;-9,926544434E1;9,980000000E2
1,664591111E1;-3,729478343E0;-9,927537512E1;9,990000000E2
1,666257778E1;-3,736465469E0;-9,927405187E1;1,000000000E3
1,667924444E1;-3,735770567E0;-9,926669665E1;1,001000000E3
1,669591111E1;-3,745455825E0;-9,929863394E1;1,002000000E3
1,671255556E1;-3,750261796E0;-9,928651580E1;1,003000000E3
1,672923333E1;-3,753473773E0;-9,927840539E1;1,004000000E3
1,674587778E1;-3,744358531E0;-9,925851789E1;1,005000000E3
1,676255556E1;-3,742811796E0;-9,926079015E1;1,006000000E3
1,677921111E1;-3,741497903E0;-9,926175280E1;1,007000000E3
1,679587778E1;-3,827869572E0;-9,929577003E1;1,008000000E3
1,681254444E1;-3,832815278E0;-9,930386611E1;1,009000000E3
1,682920000E1;-3,864996064E0;-9,934932616E1;1,010000000E3
1,684585556E1;-3,781748991E0;-9,930039433E1;1,011000000E3
1,686253333E1;-3,787718710E0;-9,928657451E1;1,012000000E3
1,687920000E1;-3,743248921E0;-9,924824576E1;1,013000000E3
1,689584444E1;-3,732895945E0;-9,924533829E1;1,014000000E3
1,691252222E1;-3,712835379E0;-9,924039619E1;1,015000000E3
1,692917778E1;-3,729593700E0;-9,924467691E1;1,016000000E3
1,694583333E1;-3,722877718E0;-9,924711719E1;1,017000000E3
1,696251111E1;-3,733060762E0;-9,924913893E1;1,018000000E3
1,697915556E1;-3,722238891E0;-9,924683885E1;1,019000000E3
1,699582222E1;-3,714725631E0;-9,925872816E1;1,020000000E3
1,701251111E1;-3,766459938E0;-9,926435338E1;1,021000000E3
1,702915556E1;-3,728826609E0;-9,924045606E1;1,022000000E3
1,704582222E1;-3,737306639E0;-9,924529519E1;1,023000000E3
1,706248889E1;-3,746663280E0;-9,924542007E1;1,024000000E3
1,707914444E1;-3,755162269E0;-9,925214501E1;1,025000000E3
1,709580000E1;-3,863238116E0;-9,929362311E1;1,026000000E3
1,711245556E1;-3,791842268E0;-9,926940846E1;1,027000000E3
1,712913333E1;-3,768659666E0;-9,926155181E1;1,028000000E3
1,714578889E1;-3,747071085E0;-9,924573439E1;1,029000000E3
1,716244444E1;-3,742543645E0;-9,924761448E1;1,030000000E3
1,717911111E1;-3,742865675E0;-9,924878757E1;1,031000000E3
1,719578889E1;-3,753008172E0;-9,925126910E1;1,032000000E3
1,721244444E1;-3,788049193E0;-9,927047308E1;1,033000000E3
1,722910000E1;-3,798641532E0;-9,930745716E1;1,034000000E3
1,724578889E1;-3,777953402E0;-9,927794147E1;1,035000000E3
1,726243333E1;-3,766149251E0;-9,926552758E1;1,036000000E3
1,727908889E1;-3,741540333E0;-9,924641924E1;1,037000000E3
1,729575556E1;-3,691620852E0;-9,921287735E1;1,038000000E3
1,731241111E1;-3,740950894E0;-9,923524464E1;1,039000000E3
1,732907778E1;-3,706728460E0;-9,920576205E1;1,040000000E3
1,734574444E1;-3,709533793E0;-9,922402201E1;1,041000000E3
1,736240000E1;-3,726792963E0;-9,923232978E1;1,042000000E3
1,737906667E1;-3,727288439E0;-9,924193785E1;1,043000000E3
1,739573333E1;-3,666192558E0;-9,920827146E1;1,044000000E3
1,741242222E1;-3,701264709E0;-9,922229518E1;1,045000000E3
1,742908889E1;-3,734170058E0;-9,924145896E1;1,046000000E3
1,744574444E1;-3,743301413E0;-9,925073837E1;1,047000000E3
1,746237778E1;-3,756849153E0;-9,924809732E1;1,048000000E3
1,747904444E1;-3,741839673E0;-9,925492877E1;1,049000000E3
1,749572222E1;-3,760977039E0;-9,925687866E1;1,050000000E3
1,751236667E1;-3,820519222E0;-9,927778138E1;1,051000000E3
1,752902222E1;-3,782302568E0;-9,925888514E1;1,052000000E3
1,754570000E1;-3,774997079E0;-9,926393297E1;1,053000000E3
1,756235556E1;-3,750822263E0;-9,925868503E1;1,054000000E3
1,757901111E1;-3,676087222E0;-9,922010430E1;1,055000000E3
1,759566667E1;-3,788134507E0;-9,926563643E1;1,056000000E3
1,761235556E1;-3,787068821E0;-9,927623813E1;1,057000000E3
1,762902222E1;-3,765365741E0;-9,927414680E1;1,058000000E3
1,764567778E1;-3,764749176E0;-9,927105660E1;1,059000000E3
1,766232222E1;-3,738645712E0;-9,927478822E1;1,060000000E3
1,767900000E1;-3,759144731E0;-9,926050501E1;1,061000000E3
1,769565556E1;-3,769133176E0;-9,926687843E1;1,062000000E3
1,771231111E1;-3,791738261E0;-9,929043337E1;1,063000000E3
1,772900000E1;-3,834921741E0;-9,932021711E1;1,064000000E3
1,774565556E1;-3,983775239E0;-9,937616131E1;1,065000000E3
1,776234444E1;-3,876620906E0;-9,933674493E1;1,066000000E3
1,777897778E1;-3,829272931E0;-9,932159094E1;1,067000000E3
1,779563333E1;-3,790607059E0;-9,930056828E1;1,068000000E3
1,781228889E1;-3,774108544E0;-9,929126021E1;1,069000000E3
1,782895556E1;-3,820522059E0;-9,930890308E1;1,070000000E3
1,784561111E1;-3,786692937E0;-9,929824225E1;1,071000000E3
1,786230000E1;-3,782329215E0;-9,933613267E1;1,072000000E3
1,787894444E1;-3,810440581E0;-9,931534489E1;1,073000000E3
1,789564444E1;-3,805983244E0;-9,930921237E1;1,074000000E3
1,791226667E1;-3,802422542E0;-9,929914066E1;1,075000000E3
1,792893333E1;-3,813486340E0;-9,931643273E1;1,076000000E3
1,794560000E1;-3,808312016E0;-9,931053018E1;1,077000000E3
1,796225556E1;-3,870660205E0;-9,934018128E1;1,078000000E3
1,797891111E1;-3,856389724E0;-9,931576074E1;1,079000000E3
1,799557778E1;-3,846757645E0;-9,934500527E1;1,080000000E3
1,801225556E1;-3,794080576E0;-9,930425334E1;1,081000000E3
1,802891111E1;-3,779178399E0;-9,929328298E1;1,082000000E3
1,804556667E1;-3,830759156E0;-9,932051563E1;1,083000000E3
1,806223333E1;-3,808457745E0;-9,931572101E1;1,084000000E3
1,807890000E1;-3,786617621E0;-9,929581524E1;1,085000000E3
