masse_A
t;x;y
9,564322222E0;5,214979449E-3;1,140951363E-2
9,581033333E0;5,167594324E-3;1,143756302E-2
9,597655556E0;5,165486644E-3;1,144222212E-2
9,614311111E0;5,176044954E-3;1,143948944E-2
9,631033333E0;5,177354683E-3;1,143488528E-2
9,647633333E0;5,173008977E-3;1,143941451E-2
9,664300000E0;5,167017643E-3;1,144925080E-2
9,680988889E0;5,173277941E-3;1,144613166E-2
9,697622222E0;5,172065085E-3;1,144274602E-2
9,714288889E0;5,165171350E-3;1,144283314E-2
9,730988889E0;5,156720201E-3;1,144976424E-2
9,747600000E0;5,139293486E-3;1,146085583E-2
9,764277778E0;5,068462603E-3;1,153553653E-2
9,780977778E0;4,985246068E-3;1,157130319E-2
9,797600000E0;4,983736924E-3;1,158782433E-2
9,814266667E0;4,979419462E-3;1,156903090E-2
9,830922222E0;4,980843289E-3;1,155306584E-2
9,847577778E0;4,978887355E-3;1,155295758E-2
9,864244444E0;4,970844635E-3;1,156109130E-2
9,880911111E0;4,971008669E-3;1,156051411E-2
9,897566667E0;4,979372707E-3;1,155465816E-2
9,914233333E0;4,972832096E-3;1,155089136E-2
9,930911111E0;4,969633512E-3;1,155399717E-2
9,947566667E0;4,968879557E-3;1,155226078E-2
9,964222222E0;4,972533793E-3;1,154719121E-2
9,980888889E0;4,968528598E-3;1,154804602E-2
9,997555556E0;4,968936520E-3;1,154976790E-2
1,001422222E1;4,964670605E-3;1,155056487E-2
1,003086667E1;4,970125097E-3;1,154920075E-2
1,004753333E1;4,969972951E-3;1,154724747E-2
1,006420000E1;4,961473884E-3;1,155093365E-2
1,008086667E1;4,962743586E-3;1,154959124E-2
1,009752222E1;4,963187884E-3;1,154928341E-2
1,011421111E1;4,963360170E-3;1,155564529E-2
1,013084444E1;4,957980258E-3;1,155050354E-2
1,014751111E1;4,961613369E-3;1,155065716E-2
1,016417778E1;4,966596281E-3;1,154963885E-2
1,018084444E1;4,967566023E-3;1,154920885E-2
1,019750000E1;4,967956943E-3;1,155179382E-2
1,021416667E1;4,960934227E-3;1,154943081E-2
1,023083333E1;4,968073247E-3;1,155077339E-2
1,024748889E1;4,969650598E-3;1,154986409E-2
1,026416667E1;4,967803717E-3;1,154924670E-2
1,028081111E1;4,967627392E-3;1,154908058E-2
1,029747778E1;4,966294811E-3;1,154741617E-2
1,031415556E1;4,967195965E-3;1,154781944E-2
1,033081111E1;4,959320649E-3;1,154950098E-2
1,034747778E1;4,854845586E-3;1,161929653E-2
1,036412222E1;4,771094924E-3;1,165358224E-2
1,038078889E1;4,432265755E-3;1,184769765E-2
1,039746667E1;4,265901822E-3;1,194429893E-2
1,041412222E1;4,365235859E-3;1,194494054E-2
1,043077778E1;4,399365778E-3;1,193227457E-2
1,044744444E1;4,440000824E-3;1,194521438E-2
1,046410000E1;4,448260490E-3;1,196612405E-2
1,048076667E1;4,423523501E-3;1,202417770E-2
1,049743333E1;4,430438051E-3;1,198082651E-2
1,051408889E1;4,409764818E-3;1,194558992E-2
1,053075556E1;4,375908718E-3;1,194925890E-2
1,054741111E1;4,353279119E-3;1,198942848E-2
1,056407778E1;4,353332175E-3;1,197735007E-2
1,058074444E1;4,359531251E-3;1,195216332E-2
1,059741111E1;4,358421164E-3;1,195180726E-2
1,061407778E1;4,347482547E-3;1,196726035E-2
1,063074444E1;4,338440249E-3;1,197586846E-2
1,064738889E1;4,348636895E-3;1,195887408E-2
1,066410000E1;4,350363056E-3;1,195498585E-2
1,068072222E1;4,352825667E-3;1,195843668E-2
1,069737778E1;4,350744154E-3;1,196843907E-2
1,071405556E1;4,342569068E-3;1,196521820E-2
1,073070000E1;4,349668778E-3;1,195542742E-2
1,074736667E1;4,348704314E-3;1,195273003E-2
1,076403333E1;4,347253922E-3;1,195921965E-2
1,078067778E1;4,338494331E-3;1,196345383E-2
1,079734444E1;4,349389244E-3;1,196058979E-2
1,081401111E1;4,353078702E-3;1,195656231E-2
1,083071111E1;4,340796819E-3;1,195877294E-2
1,084734444E1;4,345240938E-3;1,195700737E-2
1,086400000E1;4,348924466E-3;1,195763679E-2
1,088066667E1;4,351439795E-3;1,195526084E-2
1,089738889E1;4,317306023E-3;1,196357917E-2
1,091398889E1;4,333647760E-3;1,196067249E-2
1,093064444E1;4,342855015E-3;1,195714571E-2
1,094731111E1;4,346843428E-3;1,195554295E-2
1,096397778E1;4,355118518E-3;1,195594016E-2
1,098064444E1;4,338749252E-3;1,195754793E-2
1,099731111E1;4,336555247E-3;1,195604447E-2
1,101396667E1;4,345630805E-3;1,196420086E-2
1,103062222E1;3,973283915E-3;1,216332512E-2
1,104728889E1;3,612527464E-3;1,235640239E-2
1,106395556E1;3,661778471E-3;1,236138313E-2
1,108062222E1;3,712636293E-3;1,231905690E-2
1,109726667E1;3,715699493E-3;1,228414619E-2
1,111394444E1;3,839525557E-3;1,234303899E-2
1,113061111E1;3,765429261E-3;1,237943459E-2
1,114725556E1;3,735590474E-3;1,236946041E-2
1,116393333E1;3,720828556E-3;1,234046085E-2
1,118058889E1;3,735535935E-3;1,234208136E-2
1,119726667E1;3,744453968E-3;1,236212466E-2
1,121392222E1;3,739884014E-3;1,238308944E-2
1,123057778E1;3,740821136E-3;1,235706395E-2
1,124723333E1;3,734339650E-3;1,235038486E-2
1,126391111E1;3,732061907E-3;1,236118749E-2
1,128056667E1;3,732754065E-3;1,237197438E-2
1,129723333E1;3,730510201E-3;1,236644213E-2
1,131388889E1;3,723034235E-3;1,236520349E-2
1,133058889E1;3,725284446E-3;1,237142735E-2
1,134721111E1;3,720042441E-3;1,237723770E-2
1,136387778E1;3,725136887E-3;1,237564873E-2
1,138054444E1;3,726635905E-3;1,237215602E-2
1,139723333E1;3,719707631E-3;1,237438999E-2
1,141385556E1;3,719849110E-3;1,238091738E-2
1,143053333E1;3,723417586E-3;1,237905030E-2
1,144718889E1;3,722213053E-3;1,237543636E-2
1,146386667E1;3,719230307E-3;1,237581261E-2
1,148053333E1;3,722428797E-3;1,237722946E-2
1,149717778E1;3,722752370E-3;1,237960789E-2
1,151384444E1;3,709606087E-3;1,237924771E-2
1,153051111E1;3,682361512E-3;1,238431081E-2
1,154715556E1;3,709962122E-3;1,238111564E-2
1,156387778E1;3,685177669E-3;1,238563100E-2
1,158050000E1;3,714668421E-3;1,237714804E-2
1,159715556E1;3,721159920E-3;1,237609026E-2
1,161382222E1;3,679610759E-3;1,238027823E-2
1,163047778E1;3,659927931E-3;1,237934320E-2
1,164714444E1;3,647118815E-3;1,237943306E-2
1,166382222E1;3,631877026E-3;1,238764784E-2
1,168046667E1;3,634986600E-3;1,240752996E-2
1,169714444E1;3,635484269E-3;1,239051544E-2
1,171381111E1;3,630628474E-3;1,237542884E-2
1,173046667E1;3,631932688E-3;1,237449607E-2
1,174712222E1;3,630015127E-3;1,237970842E-2
1,176380000E1;3,630464004E-3;1,237776011E-2
1,178044444E1;3,628453786E-3;1,237551267E-2
1,179711111E1;3,626840550E-3;1,237587830E-2
1,181376667E1;3,618750123E-3;1,238208596E-2
1,183043333E1;3,617435437E-3;1,238226468E-2
1,184710000E1;3,618673961E-3;1,238212286E-2
1,186375556E1;3,621841721E-3;1,237878000E-2
1,188041111E1;3,621635076E-3;1,237999375E-2
1,189707778E1;3,622669932E-3;1,237975108E-2
1,191374444E1;3,622893525E-3;1,237864572E-2
1,193041111E1;3,623692700E-3;1,237823170E-2
1,194706667E1;3,626649262E-3;1,237874673E-2
1,196373333E1;3,623697827E-3;1,237842787E-2
1,198040000E1;3,626492796E-3;1,237871361E-2
1,199705556E1;3,423645901E-3;1,246683676E-2
1,201372222E1;3,407256755E-3;1,247934511E-2
1,203038889E1;3,439202233E-3;1,247327083E-2
1,204704444E1;3,423408111E-3;1,247159702E-2
1,206370000E1;3,434026337E-3;1,246936048E-2
1,208037778E1;3,415932250E-3;1,247753726E-2
1,209703333E1;3,421588540E-3;1,247694839E-2
1,211370000E1;3,421809842E-3;1,247532245E-2
1,213035556E1;3,424373617E-3;1,247442598E-2
1,214702222E1;3,417164670E-3;1,247693223E-2
1,216370000E1;3,422144000E-3;1,247934348E-2
1,218035556E1;3,422460841E-3;1,247756478E-2
1,219701111E1;3,424677898E-3;1,247516144E-2
1,221367778E1;3,421108116E-3;1,247797254E-2
1,223033333E1;3,421281828E-3;1,247777236E-2
1,224700000E1;3,414784532E-3;1,247673142E-2
1,226366667E1;3,419406178E-3;1,247736129E-2
1,228033333E1;3,420673149E-3;1,248185130E-2
1,229698889E1;3,421432066E-3;1,247852109E-2
1,231364444E1;3,418730202E-3;1,247960880E-2
1,233031111E1;3,420413087E-3;1,247976705E-2
1,234696667E1;3,421372371E-3;1,247943502E-2
1,236363333E1;3,422855384E-3;1,247839742E-2
1,238030000E1;3,423797318E-3;1,247991336E-2
1,239696667E1;3,422385868E-3;1,248034988E-2
1,241362222E1;3,423972242E-3;1,247733135E-2
1,243028889E1;3,423737377E-3;1,247829711E-2
1,244694444E1;3,423438991E-3;1,247778121E-2
1,246361111E1;3,423714038E-3;1,247694881E-2
1,248026667E1;3,420765306E-3;1,247852108E-2
1,249696667E1;3,419089430E-3;1,247970729E-2
1,251360000E1;3,417438573E-3;1,248253464E-2
1,253027778E1;3,420119349E-3;1,247939907E-2
1,254692222E1;3,422914840E-3;1,247807926E-2
1,256358889E1;3,419687009E-3;1,248060363E-2
1,258025556E1;3,419874334E-3;1,247877664E-2
1,259691111E1;3,329511436E-3;1,247766728E-2
1,261357778E1;3,390712605E-3;1,259876074E-2
1,263024444E1;3,765840977E-3;1,276280688E-2
1,264691111E1;3,836313151E-3;1,280153397E-2
1,266356667E1;4,035272949E-3;1,277447525E-2
1,268022222E1;3,932328080E-3;1,272293227E-2
1,269688889E1;3,662922232E-3;1,275742715E-2
1,271355556E1;3,625631953E-3;1,278135687E-2
1,273021111E1;3,678488295E-3;1,277200606E-2
1,274686667E1;3,817263142E-3;1,277176550E-2
1,276355556E1;3,846332160E-3;1,278391340E-2
1,278020000E1;3,802505472E-3;1,282600373E-2
1,279686667E1;3,741009047E-3;1,278482272E-2
1,281352222E1;3,732022815E-3;1,277606635E-2
1,283018889E1;3,741677351E-3;1,277492761E-2
1,284684444E1;3,744212297E-3;1,279030141E-2
1,286351111E1;3,729465879E-3;1,280045074E-2
1,288017778E1;3,727353602E-3;1,278295353E-2
1,289683333E1;3,734679111E-3;1,278025945E-2
1,291350000E1;3,733056020E-3;1,278250011E-2
1,293016667E1;3,730212768E-3;1,279136923E-2
1,294682222E1;3,724756955E-3;1,278706865E-2
1,296348889E1;3,729699826E-3;1,278054392E-2
1,298016667E1;3,730645616E-3;1,278204121E-2
1,299682222E1;3,723285111E-3;1,278793780E-2
1,301347778E1;3,724905423E-3;1,278505758E-2
1,303014444E1;3,723173045E-3;1,278375303E-2
1,304680000E1;3,723236980E-3;1,278649762E-2
1,306346667E1;3,723678557E-3;1,278738405E-2
1,308012222E1;3,726236817E-3;1,278958619E-2
1,309678889E1;3,728166147E-3;1,278295522E-2
1,311345556E1;3,730131785E-3;1,278194127E-2
1,313012222E1;3,725485919E-3;1,278340355E-2
1,314677778E1;3,718059671E-3;1,278513415E-2
1,316343333E1;3,720429056E-3;1,279144885E-2
1,318010000E1;3,720308332E-3;1,278444694E-2
1,319677778E1;3,723049758E-3;1,278356094E-2
1,321343333E1;3,719661735E-3;1,278877017E-2
1,323008889E1;3,723994299E-3;1,278506237E-2
1,324675556E1;3,725706429E-3;1,278339014E-2
1,326341111E1;3,724036296E-3;1,278234414E-2
1,328007778E1;3,722403844E-3;1,278249677E-2
1,329674444E1;3,723465956E-3;1,278189646E-2
1,331341111E1;3,723212832E-3;1,278116208E-2
1,333006667E1;3,724220834E-3;1,278124884E-2
1,334672222E1;3,725041759E-3;1,278056833E-2
1,336338889E1;3,724995092E-3;1,278139085E-2
1,338005556E1;3,729477000E-3;1,278056263E-2
1,339672222E1;3,728837454E-3;1,278006754E-2
1,341337778E1;3,728016799E-3;1,277996196E-2
1,343004444E1;3,726671110E-3;1,278204688E-2
1,344670000E1;3,720524603E-3;1,278353615E-2
1,346336667E1;3,723670888E-3;1,278192289E-2
1,348003333E1;3,724386477E-3;1,278095016E-2
1,349677778E1;3,721442994E-3;1,278036760E-2
1,351335556E1;3,721718141E-3;1,278359461E-2
1,353002222E1;3,726591548E-3;1,278026655E-2
1,354668889E1;3,629818086E-3;1,281350422E-2
1,356335556E1;3,039923869E-3;1,298357811E-2
1,358001111E1;2,736924087E-3;1,308624197E-2
1,359665556E1;2,908898789E-3;1,315877960E-2
1,361333333E1;2,911080031E-3;1,309259262E-2
1,362998889E1;2,931062880E-3;1,306231163E-2
1,364666667E1;2,942879559E-3;1,307483611E-2
1,366332222E1;2,840857518E-3;1,310835519E-2
1,367997778E1;2,821694656E-3;1,309109326E-2
1,369665556E1;2,844673912E-3;1,307265259E-2
1,371330000E1;2,887503742E-3;1,308073220E-2
1,372996667E1;2,876239500E-3;1,310143092E-2
1,374663333E1;2,830788230E-3;1,308512537E-2
1,376330000E1;2,818867585E-3;1,308005006E-2
1,377995556E1;2,826354723E-3;1,307627404E-2
1,379662222E1;2,818691507E-3;1,308423554E-2
1,381327778E1;2,812549707E-3;1,308655504E-2
1,382994444E1;2,811623108E-3;1,308415412E-2
1,384658889E1;2,811346060E-3;1,308248820E-2
1,386326667E1;2,812345381E-3;1,308408309E-2
1,387993333E1;2,806490354E-3;1,308599958E-2
1,389658889E1;2,809259250E-3;1,308531995E-2
1,391325556E1;2,811401772E-3;1,308445984E-2
1,392997778E1;2,812988140E-3;1,308493443E-2
1,394657778E1;2,809492399E-3;1,308681260E-2
1,396323333E1;2,811304582E-3;1,308478771E-2
1,397991111E1;2,812362222E-3;1,308372829E-2
1,399656667E1;2,806034266E-3;1,308743862E-2
1,401323333E1;2,805758062E-3;1,308769368E-2
1,402988889E1;2,807687747E-3;1,308784124E-2
1,404654444E1;2,807507288E-3;1,308542894E-2
1,406322222E1;2,805889898E-3;1,308467377E-2
1,407986667E1;2,805798360E-3;1,308459403E-2
1,409654444E1;2,805744341E-3;1,308491862E-2
1,411320000E1;2,804256305E-3;1,308549478E-2
1,412986667E1;2,804101743E-3;1,308552629E-2
1,414653333E1;2,803627029E-3;1,308521080E-2
1,416320000E1;2,787454949E-3;1,308716460E-2
1,417985556E1;2,795276607E-3;1,308658139E-2
1,419652222E1;2,794197961E-3;1,308639669E-2
1,421317778E1;2,798247216E-3;1,308768480E-2
1,422984444E1;2,795596055E-3;1,309089866E-2
1,424650000E1;2,790003976E-3;1,308903734E-2
1,426318889E1;2,798376876E-3;1,308689229E-2
1,427982222E1;2,800047948E-3;1,308658255E-2
1,429650000E1;2,787413844E-3;1,308848655E-2
1,431315556E1;2,785216152E-3;1,309214127E-2
1,432983333E1;2,796262049E-3;1,310707365E-2
1,434647778E1;2,772395650E-3;1,316069642E-2
1,436314444E1;2,788231552E-3;1,317712674E-2
1,437981111E1;2,797420525E-3;1,317573218E-2
1,439646667E1;2,763708808E-3;1,317391110E-2
1,441313333E1;2,742443679E-3;1,316955367E-2
1,442978889E1;2,728084931E-3;1,317571737E-2
1,444645556E1;2,762590524E-3;1,318730077E-2
1,446312222E1;2,782630954E-3;1,318817000E-2
1,447978889E1;2,739864929E-3;1,318403312E-2
1,449644444E1;2,713247032E-3;1,318763046E-2
1,451311111E1;2,715371918E-3;1,318544581E-2
1,452977778E1;2,711439225E-3;1,318597369E-2
1,454645556E1;2,708505448E-3;1,318615718E-2
1,456311111E1;2,705136775E-3;1,318797257E-2
1,457977778E1;2,699622816E-3;1,319033031E-2
1,459643333E1;2,702638974E-3;1,318738304E-2
1,461308889E1;2,703946377E-3;1,318711698E-2
1,462974444E1;2,704034136E-3;1,318740524E-2
1,464641111E1;2,703760211E-3;1,318841513E-2
1,466307778E1;2,695602360E-3;1,319054319E-2
1,467973333E1;2,698537272E-3;1,318986941E-2
1,469640000E1;2,699052193E-3;1,318957453E-2
1,471305556E1;2,700546727E-3;1,318901608E-2
1,472972222E1;2,699531066E-3;1,318806092E-2
1,474637778E1;2,696915548E-3;1,318786313E-2
1,476305556E1;2,698523738E-3;1,318844905E-2
1,477970000E1;2,698657968E-3;1,318997304E-2
1,479637778E1;2,698658366E-3;1,319140283E-2
1,481303333E1;2,696773979E-3;1,319056149E-2
1,482970000E1;2,699470673E-3;1,318932629E-2
1,484636667E1;2,701871332E-3;1,318875519E-2
1,486302222E1;2,695371905E-3;1,318947643E-2
1,487977778E1;2,696281313E-3;1,319082652E-2
1,489634444E1;2,698630093E-3;1,318943013E-2
1,491302222E1;2,697673279E-3;1,319063266E-2
1,492967778E1;2,698621262E-3;1,319017504E-2
1,494632222E1;2,697061695E-3;1,319027742E-2
1,496302222E1;2,697287061E-3;1,319136777E-2
1,497965556E1;2,697435463E-3;1,319160028E-2
1,499632222E1;2,694724815E-3;1,319238128E-2
1,501298889E1;2,698342861E-3;1,318992736E-2
1,502964444E1;2,366877687E-3;1,328295647E-2
1,504631111E1;1,873898683E-3;1,337689812E-2
1,506300000E1;1,906920661E-3;1,347477327E-2
1,507963333E1;1,903999884E-3;1,346717283E-2
1,509631111E1;1,899738277E-3;1,339615896E-2
1,511296667E1;1,975503062E-3;1,339562415E-2
1,512964444E1;1,983392537E-3;1,345874919E-2
1,514628889E1;1,954190231E-3;1,348536696E-2
1,516295556E1;1,896079803E-3;1,341718464E-2
1,517961111E1;1,909723297E-3;1,339743806E-2
1,519627778E1;1,918687189E-3;1,340768932E-2
1,521293333E1;1,894001055E-3;1,341370304E-2
1,522962222E1;1,891593765E-3;1,340228549E-2
1,524625556E1;1,890053171E-3;1,339247068E-2
1,526293333E1;1,889083598E-3;1,339616798E-2
1,527958889E1;1,886525774E-3;1,340079517E-2
1,529625556E1;1,884700699E-3;1,339808405E-2
1,531291111E1;1,886692779E-3;1,339182773E-2
1,532957778E1;1,882470782E-3;1,339165025E-2
1,534624444E1;1,881977687E-3;1,339565697E-2
1,536290000E1;1,883102524E-3;1,339685153E-2
1,537956667E1;1,884896023E-3;1,339326371E-2
1,539623333E1;1,883578788E-3;1,339216431E-2
1,541287778E1;1,882416983E-3;1,339463702E-2
1,542956667E1;1,880784485E-3;1,339560960E-2
1,544621111E1;1,882127477E-3;1,339408286E-2
1,546293333E1;1,874598072E-3;1,339329105E-2
1,547953333E1;1,875411647E-3;1,339388673E-2
1,549620000E1;1,860136516E-3;1,339727428E-2
1,551285556E1;1,801269034E-3;1,339544491E-2
1,552954444E1;1,754834445E-3;1,340333674E-2
1,554618889E1;1,726939687E-3;1,338788375E-2
1,556285556E1;1,680239404E-3;1,339259704E-2
1,557951111E1;1,679306660E-3;1,339371947E-2
1,559617778E1;1,681295271E-3;1,339608739E-2
1,561284444E1;1,679040705E-3;1,339639469E-2
1,562951111E1;1,678193489E-3;1,339560225E-2
1,564616667E1;1,672713591E-3;1,339488940E-2
1,566283333E1;1,676451878E-3;1,339383313E-2
1,567950000E1;1,679472671E-3;1,339511974E-2
1,569615556E1;1,679942352E-3;1,339516581E-2
1,571282222E1;1,674428349E-3;1,339451292E-2
1,572947778E1;1,681040553E-3;1,339283590E-2
1,574614444E1;1,681726298E-3;1,339257592E-2
1,576280000E1;1,682181925E-3;1,339149026E-2
1,577946667E1;1,681865389E-3;1,339134484E-2
1,579614444E1;1,680814818E-3;1,339178246E-2
1,581278889E1;1,682311530E-3;1,339138550E-2
1,582945556E1;1,676129149E-3;1,339467896E-2
1,584611111E1;1,679017419E-3;1,339297349E-2
1,586278889E1;1,679655021E-3;1,339329989E-2
1,587943333E1;1,673292140E-3;1,339591616E-2
1,589611111E1;1,677333322E-3;1,339441605E-2
1,591276667E1;1,679992716E-3;1,339218333E-2
1,592942222E1;1,680226401E-3;1,339303511E-2
1,594608889E1;1,682056908E-3;1,339192010E-2
1,596275556E1;1,680032711E-3;1,339169397E-2
1,597943333E1;1,680798528E-3;1,339170156E-2
1,599607778E1;1,681465959E-3;1,339218626E-2
1,601274444E1;1,682495000E-3;1,339167197E-2
1,602945556E1;1,683354053E-3;1,339103936E-2
1,604608889E1;1,677990356E-3;1,339191126E-2
1,606274444E1;1,679141826E-3;1,339207606E-2
1,607938889E1;1,682695594E-3;1,339177900E-2
1,609607778E1;1,681418571E-3;1,339364775E-2
1,611276667E1;1,681508992E-3;1,339268782E-2
1,612937778E1;1,682123268E-3;1,339221744E-2
1,614603333E1;1,681940926E-3;1,339250538E-2
1,616270000E1;1,680892281E-3;1,339208659E-2
1,617935556E1;1,681961280E-3;1,339194180E-2
1,619604444E1;1,681752435E-3;1,339180883E-2
1,621268889E1;1,677662101E-3;1,339350717E-2
1,622936667E1;1,678282229E-3;1,339396147E-2
1,624601111E1;1,677027893E-3;1,339494422E-2
1,626268889E1;1,677098881E-3;1,339468655E-2
1,627934444E1;1,680737946E-3;1,339183883E-2
1,629601111E1;1,681835916E-3;1,339104379E-2
1,631266667E1;1,681885236E-3;1,339218340E-2
1,632934444E1;1,682695803E-3;1,339141618E-2
1,634598889E1;1,682724427E-3;1,339100985E-2
1,636266667E1;1,679099194E-3;1,339250831E-2
1,637932222E1;1,682289604E-3;1,339232406E-2
1,639598889E1;1,676325481E-3;1,339309226E-2
1,641264444E1;1,679400043E-3;1,339193226E-2
1,642931111E1;1,678991685E-3;1,339188805E-2
1,644596667E1;1,678023915E-3;1,339317138E-2
1,646264444E1;1,678545482E-3;1,339187817E-2
1,647930000E1;1,672488327E-3;1,339323694E-2
1,649595556E1;1,675558308E-3;1,339248621E-2
1,651261111E1;1,678185600E-3;1,339331465E-2
1,652928889E1;1,677314925E-3;1,339360008E-2
1,654594444E1;1,676062310E-3;1,339293859E-2
1,656261111E1;1,680681907E-3;1,339084882E-2
1,657927778E1;1,681120946E-3;1,339108744E-2
1,659594444E1;1,674042399E-3;1,339394210E-2
1,661258889E1;1,675404668E-3;1,339257512E-2
1,662925556E1;1,680977532E-3;1,339186649E-2
1,664592222E1;1,681498861E-3;1,339197097E-2
1,666260000E1;1,681656272E-3;1,339181849E-2
1,667924444E1;1,679170881E-3;1,339145600E-2
1,669591111E1;1,677299783E-3;1,339212115E-2
1,671261111E1;1,678371310E-3;1,339398536E-2
1,672923333E1;1,681071833E-3;1,339311651E-2
1,674590000E1;1,672305556E-3;1,339474472E-2
1,676255556E1;1,675072320E-3;1,339322432E-2
1,677923333E1;1,683062304E-3;1,339026714E-2
1,679588889E1;1,677619717E-3;1,339152412E-2
1,681255556E1;1,679773547E-3;1,339091534E-2
1,682921111E1;1,679580903E-3;1,339090712E-2
1,684586667E1;1,680801715E-3;1,338982022E-2
1,686254444E1;1,680021862E-3;1,338928065E-2
1,687920000E1;1,678862473E-3;1,339063158E-2
1,689586667E1;1,681409686E-3;1,338943861E-2
1,691252222E1;1,681687015E-3;1,339031309E-2
1,692920000E1;1,681328875E-3;1,339035790E-2
1,694584444E1;1,679822931E-3;1,339048302E-2
1,696251111E1;1,681685717E-3;1,339130623E-2
1,697916667E1;1,680448893E-3;1,339158722E-2
1,699583333E1;1,678451113E-3;1,339212492E-2
1,701250000E1;1,680805017E-3;1,339094717E-2
1,702916667E1;1,274488440E-3;1,345159986E-2
1,704581111E1;7,622953505E-4;1,350874989E-2
1,706250000E1;7,671064501E-4;1,358887588E-2
1,707915556E1;7,536898114E-4;1,359017711E-2
1,709582222E1;7,757887259E-4;1,357331609E-2
1,711247778E1;8,370651448E-4;1,358340650E-2
1,712913333E1;7,902518710E-4;1,358480965E-2
1,714580000E1;7,660675193E-4;1,359142290E-2
1,716246667E1;7,659717304E-4;1,359046955E-2
1,717912222E1;7,971664996E-4;1,357914435E-2
1,719580000E1;7,855777800E-4;1,358646149E-2
1,721245556E1;7,677863322E-4;1,359596910E-2
1,722911111E1;7,644539823E-4;1,359463345E-2
1,724576667E1;7,673711129E-4;1,358950997E-2
1,726243333E1;7,670893834E-4;1,359245522E-2
1,727911111E1;7,661609515E-4;1,359352984E-2
1,729576667E1;7,655512228E-4;1,359369854E-2
1,731242222E1;7,672062404E-4;1,359312951E-2
1,732908889E1;7,668892532E-4;1,359335848E-2
1,734575556E1;7,648174580E-4;1,359407640E-2
1,736241111E1;7,583862671E-4;1,359534358E-2
1,737907778E1;7,611437424E-4;1,359532542E-2
1,739573333E1;7,660969199E-4;1,359565592E-2
1,741240000E1;7,672189886E-4;1,359375878E-2
1,742906667E1;7,667517501E-4;1,359272325E-2
1,744572222E1;7,652468705E-4;1,359352212E-2
1,746240000E1;7,653399356E-4;1,359460489E-2
1,747904444E1;7,643725229E-4;1,359447530E-2
1,749572222E1;7,632383559E-4;1,359393636E-2
1,751237778E1;7,600776778E-4;1,359283533E-2
1,752905556E1;7,602350392E-4;1,359334755E-2
1,754570000E1;7,635418603E-4;1,359438135E-2
1,756236667E1;7,524238700E-4;1,359715177E-2
1,757903333E1;7,062110164E-4;1,359108360E-2
1,759568889E1;6,882831161E-4;1,358958158E-2
1,761236667E1;7,098452212E-4;1,358481236E-2
1,762900000E1;7,238226219E-4;1,360406979E-2
1,764567778E1;7,278573855E-4;1,360258751E-2
1,766234444E1;7,056239586E-4;1,358827392E-2
1,767900000E1;6,997944174E-4;1,358634499E-2
1,769567778E1;6,902150264E-4;1,358720036E-2
1,771233333E1;6,680557544E-4;1,359425160E-2
1,772900000E1;6,669395513E-4;1,359523334E-2
1,774565556E1;6,679871029E-4;1,359208285E-2
1,776231111E1;6,675232799E-4;1,359244327E-2
1,777898889E1;6,659755225E-4;1,359401422E-2
1,779564444E1;6,657615479E-4;1,359411497E-2
1,781230000E1;6,649232176E-4;1,359366227E-2
1,782896667E1;6,615112186E-4;1,359448231E-2
1,784562222E1;6,616623456E-4;1,359526665E-2
1,786228889E1;6,618972087E-4;1,359497929E-2
1,787895556E1;6,612189941E-4;1,359440000E-2
1,789562222E1;5,840887163E-4;1,358832271E-2
1,791227778E1;5,696694199E-4;1,359421025E-2
1,792894444E1;5,623207203E-4;1,359722569E-2
1,794560000E1;5,700374533E-4;1,359648779E-2
1,796226667E1;5,707426009E-4;1,359481754E-2
1,797893333E1;5,679825547E-4;1,359665498E-2
1,799560000E1;5,620555968E-4;1,359935859E-2
1,801225556E1;5,657158959E-4;1,359834313E-2
1,802891111E1;5,699811641E-4;1,359595913E-2
1,804558889E1;5,704254784E-4;1,359602715E-2
1,806224444E1;5,698305716E-4;1,359593677E-2
1,807891111E1;5,671129313E-4;1,359933125E-2
1,809555556E1;5,644837796E-4;1,360035311E-2
1,811222222E1;5,692505169E-4;1,359617618E-2
1,812891111E1;5,694738586E-4;1,359518052E-2
1,814555556E1;5,674088997E-4;1,359763755E-2
1,816221111E1;5,671776644E-4;1,360055139E-2
1,817886667E1;5,692034951E-4;1,359904898E-2
1,819554444E1;5,670592192E-4;1,359825875E-2
1,821220000E1;5,612983110E-4;1,359477044E-2
1,822886667E1;5,647659202E-4;1,359923550E-2
1,824552222E1;5,652255013E-4;1,359986691E-2
1,826220000E1;5,691760228E-4;1,359712171E-2
1,827885556E1;5,714251017E-4;1,359482134E-2
1,829552222E1;5,673407043E-4;1,359854190E-2
1,831217778E1;5,643248241E-4;1,360347495E-2
1,832884444E1;5,681353674E-4;1,360050344E-2
1,834551111E1;5,689306518E-4;1,359776814E-2
1,836215556E1;5,680836392E-4;1,359703730E-2
1,837883333E1;5,666431948E-4;1,359740464E-2
1,839548889E1;5,670394376E-4;1,359961782E-2
1,841214444E1;5,685281908E-4;1,359711424E-2
1,842882222E1;5,676988743E-4;1,359889579E-2
1,844548889E1;5,661891331E-4;1,359918486E-2
1,846215556E1;5,687379130E-4;1,359742875E-2
1,847881111E1;5,667337166E-4;1,359785069E-2
1,849550000E1;5,640664579E-4;1,360141706E-2
1,851213333E1;5,663542918E-4;1,359683081E-2
