masse_A
t;x;y
2,065043333E1;-2,084216227E-2;7,948097463E-3
2,066711111E1;-2,083961121E-2;7,947654777E-3
2,068376667E1;-2,084129982E-2;7,946802012E-3
2,070041111E1;-2,083860991E-2;7,953680015E-3
2,071708889E1;-2,084503526E-2;7,951716881E-3
2,073374444E1;-2,084376389E-2;7,951968138E-3
2,075042222E1;-2,083736181E-2;7,955746034E-3
2,076706667E1;-2,083935087E-2;7,953631000E-3
2,078373333E1;-2,084153971E-2;7,951357589E-3
2,080040000E1;-2,083884819E-2;7,949689601E-3
2,081710000E1;-2,084417963E-2;7,950416078E-3
2,083377778E1;-2,084016192E-2;7,954963068E-3
2,085038889E1;-2,084327703E-2;7,951466316E-3
2,086705556E1;-2,084647400E-2;7,951238446E-3
2,088370000E1;-2,084219237E-2;7,945447888E-3
2,090042222E1;-2,084028945E-2;7,960212484E-3
2,091704444E1;-2,085061018E-2;7,942040743E-3
2,093370000E1;-2,084409344E-2;7,943214212E-3
2,095038889E1;-2,084623802E-2;7,943313311E-3
2,096702222E1;-2,082736690E-2;7,960463136E-3
2,098367778E1;-2,083540418E-2;7,953915599E-3
2,100034444E1;-2,083994456E-2;7,950278217E-3
2,101700000E1;-2,084466442E-2;7,945674107E-3
2,103367778E1;-2,084813080E-2;7,946997456E-3
2,105035556E1;-2,084689386E-2;7,948602419E-3
2,106700000E1;-2,084136757E-2;7,949338988E-3
2,108366667E1;-2,084568428E-2;7,948050856E-3
2,110035556E1;-2,084286281E-2;7,947479007E-3
2,111698889E1;-2,084808756E-2;7,949785718E-3
2,113364444E1;-2,084740244E-2;7,952320646E-3
2,115035556E1;-2,084207098E-2;7,951652379E-3
2,116696667E1;-2,084011961E-2;7,947507921E-3
2,118363333E1;-2,083921831E-2;7,948501559E-3
2,120035556E1;-2,083673759E-2;7,956282081E-3
2,121696667E1;-2,084510003E-2;7,953781893E-3
2,123362222E1;-2,084714967E-2;7,947738364E-3
2,125032222E1;-2,084557816E-2;7,951142053E-3
2,126694444E1;-2,084206074E-2;7,952400238E-3
2,128362222E1;-2,084820673E-2;7,954631306E-3
2,130030000E1;-2,084701023E-2;7,951352585E-3
2,131694444E1;-2,084182356E-2;7,950927114E-3
2,133360000E1;-2,083878904E-2;7,950313129E-3
2,135025556E1;-2,084178859E-2;7,948225934E-3
2,136692222E1;-2,084356500E-2;7,949573673E-3
2,138357778E1;-2,084917791E-2;7,950031638E-3
2,140024444E1;-2,084114723E-2;7,947515246E-3
2,141692222E1;-2,084041843E-2;7,947005089E-3
2,143356667E1;-2,084285092E-2;7,948942866E-3
2,145024444E1;-2,084685294E-2;7,948039998E-3
2,146691111E1;-2,083975988E-2;7,949093873E-3
2,148355556E1;-2,084141387E-2;7,948201942E-3
2,150025556E1;-2,084052790E-2;7,952332282E-3
2,151688889E1;-2,082904634E-2;7,951523307E-3
2,153354444E1;-2,083696870E-2;7,949673360E-3
2,155021111E1;-2,084102568E-2;7,948409332E-3
2,156687778E1;-2,084075026E-2;7,948416844E-3
2,158354444E1;-2,083728684E-2;7,945690059E-3
2,160021111E1;-2,083334929E-2;7,947227110E-3
2,161685556E1;-2,083036523E-2;7,947929076E-3
2,163354444E1;-2,084125522E-2;7,947044824E-3
2,165020000E1;-2,084126203E-2;7,947337775E-3
2,166685556E1;-2,084074528E-2;7,948761626E-3
2,168352222E1;-2,083858529E-2;7,949978321E-3
2,170016667E1;-2,084009062E-2;7,947521307E-3
2,171685556E1;-2,085051403E-2;7,947310513E-3
2,173350000E1;-2,084652395E-2;7,947757969E-3
2,175016667E1;-2,083759021E-2;7,947901375E-3
2,176682222E1;-2,083896993E-2;7,946407020E-3
2,178350000E1;-2,083920210E-2;7,946579015E-3
2,180015556E1;-2,084731611E-2;7,945873754E-3
2,181681111E1;-2,084398275E-2;7,946225685E-3
2,183347778E1;-2,083509687E-2;7,952889784E-3
2,185014444E1;-2,083116154E-2;7,954359038E-3
2,186680000E1;-2,083426047E-2;7,949340583E-3
2,188346667E1;-2,083604916E-2;7,950421219E-3
2,190012222E1;-2,084268356E-2;7,949658174E-3
2,191678889E1;-2,083980983E-2;7,950001994E-3
2,193344444E1;-2,084651493E-2;7,948809023E-3
2,195011111E1;-2,084559149E-2;7,948391410E-3
2,196677778E1;-2,084503002E-2;7,948550507E-3
2,198343333E1;-2,084574520E-2;7,948778403E-3
2,200010000E1;-2,084014610E-2;7,948588863E-3
2,201677778E1;-2,083619641E-2;7,947980681E-3
2,203343333E1;-2,083742997E-2;7,950056922E-3
2,205010000E1;-2,083372763E-2;7,950666682E-3
2,206674444E1;-2,083787859E-2;7,947771163E-3
2,208341111E1;-2,082447955E-2;7,949288250E-3
2,210006667E1;-2,083399838E-2;7,948710889E-3
2,211673333E1;-2,083430202E-2;7,949659376E-3
2,213340000E1;-2,083658999E-2;7,948817430E-3
2,215007778E1;-2,084316631E-2;7,947541978E-3
2,216673333E1;-2,083889668E-2;7,947723231E-3
2,218340000E1;-2,083800113E-2;7,948032155E-3
2,220004444E1;-2,083492180E-2;7,948768232E-3
2,221671111E1;-2,084291024E-2;7,946000574E-3
2,223340000E1;-2,084260660E-2;7,946142192E-3
2,225003333E1;-2,084527158E-2;7,945014080E-3
2,226670000E1;-2,084477155E-2;7,945064329E-3
2,228336667E1;-2,084361517E-2;7,944857074E-3
2,230002222E1;-2,083944018E-2;7,947431960E-3
2,231668889E1;-2,083730641E-2;7,947952735E-3
2,233335556E1;-2,083331500E-2;7,948828523E-3
2,235002222E1;-2,083928295E-2;7,945720149E-3
2,236667778E1;-2,083226411E-2;7,954109089E-3
2,238334444E1;-2,084019818E-2;7,947217658E-3
2,240001111E1;-2,083972058E-2;7,946701606E-3
2,241667778E1;-2,083868047E-2;7,947275438E-3
2,243333333E1;-2,083548867E-2;7,953714183E-3
2,245000000E1;-2,083507374E-2;7,949296603E-3
2,246666667E1;-2,080896458E-2;7,965282050E-3
2,248332222E1;-2,081966046E-2;7,954854257E-3
2,250000000E1;-2,082784900E-2;7,954271251E-3
2,251664444E1;-2,083107866E-2;7,953389484E-3
2,253331111E1;-2,082264293E-2;7,953075045E-3
2,254997778E1;-2,083386328E-2;7,950408708E-3
2,256663333E1;-2,083831860E-2;7,952772045E-3
2,258332222E1;-2,084106075E-2;7,948545746E-3
2,259996667E1;-2,084111102E-2;7,947552133E-3
2,261662222E1;-2,083942627E-2;7,945080325E-3
2,263328889E1;-2,083232052E-2;7,947151882E-3
2,264995556E1;-2,083176988E-2;7,948685185E-3
2,266661111E1;-2,083412678E-2;7,947338386E-3
2,268327778E1;-2,083319910E-2;7,950383647E-3
2,269993333E1;-2,083455692E-2;7,948798661E-3
2,271661111E1;-2,075447792E-2;7,947637229E-3
